Geneid,dcp2_1
YMR033W,2405
YMR034C,487
YMR035W,503
YMR036C,851
YMR037C,4814
YMR038C,2827
YMR039C,1306
YMR040W,251
YMR041C,1217
YMR042W,1529
YMR043W,4075
YMR044W,633
YMR045C,9728
YMR046C,7314
YMR046W-A,21
YMR047C,3818
YMR048W,715
YMR049C,4315
YMR050C,3480
YMR051C,675
YMR052W,339
YMR052C-A,62
YMR053C,743
YMR054W,4384
YMR055C,2029
YMR056C,985
YMR057C,17
YMR058W,10514
YMR059W,599
YMR060C,548
YMR062C,3170
YMR063W,830
YMR064W,2628
YMR065W,1387
YMR066W,1352
YMR067C,1869
YMR068W,514
YMR069W,353
YMR070W,2226
YMR071C,1145
YMR072W,2639
YMR073C,1114
YMR074C,1375
YMR075W,1535
YMR075C-A,10
YMR076C,2707
YMR077C,648
YMR078C,1447
YMR079W,4279
YMR080C,7714
YMR081C,1333
YMR082C,7
YMR083W,8015
YMR084W,339
YMR085W,554
YMR086W,2215
YMR086C-A,160
YMR087W,641
YMR088C,1078
YMR089C,3467
YMR090W,1195
YMR091C,1419
YMR092C,4035
YMR093W,3929
YMR094W,860
YMR095C,295
YMR096W,1403
YMR097C,1050
YMR098C,1676
YMR099C,2694
YMR100W,3429
YMR101C,91
YMR102C,1945
YMR103C,554
YMR104C,3936
YMR105C,4788
YMR105W-A,50
YMR106C,604
YMR107W,109
YMR108W,16654
YMR109W,4712
YMR110C,2441
YMR111C,907
YMR112C,824
YMR113W,919
YMR114C,1237
YMR115W,1612
YMR116C,16548
YMR117C,871
YMR118C,72
YMR119W,2985
YMR119W-A,322
YMR120C,1619
YMR121C,1352
YMR122C,45
YMR122W-A,8319
YMR123W,2108
YMR124W,3898
YMR125W,4777
YMR126C,653
YMR127C,931
YMR129W,5019
YMR130W,1413
YMR131C,4782
YMR132C,910
YMR133W,17
YMR134W,958
YMR135C,970
YMR135W-A,20
YMR136W,3667
YMR137C,652
YMR138W,531
YMR139W,1467
YMR140W,1936
YMR141C,3
YMR142C,7740
YMR141W-A,1
YMR143W,8505
YMR144W,936
YMR145C,11317
YMR146C,5839
YMR147W,854
YMR148W,1589
YMR149W,4216
YMR150C,853
YMR151W,143
YMR152W,2056
YMR153W,1406
YMR153C-A,322
YMR154C,1186
YMR155W,2436
YMR156C,523
YMR157C,926
YMR158W,1731
YMR158C-A,129
YMR158W-B,1
YMR159C,373
YMR160W,1305
YMR161W,1879
YMR162C,3330
YMR163C,588
YMR164C,2116
YMR165C,1625
YMR166C,1379
YMR167W,1426
YMR168C,1467
YMR169C,2046
YMR170C,1581
YMR171C,2430
YMR172W,1526
YMR172C-A,1
YMR173W,2171
YMR173W-A,1842
YMR174C,367
YMR175W,91
YMR175W-A,24
YMR176W,2893
YMR177W,1061
YMR178W,1069
YMR179W,1395
YMR180C,2107
YMR181C,2901
YMR182C,1834
YMR182W-A,24
YMR183C,2007
YMR184W,1176
YMR185W,1716
YMR186W,19552
YMR187C,1036
YMR188C,1931
YMR189W,13319
YMR190C,1930
YMR191W,2950
YMR192W,1545
YMR193W,1160
YMR193C-A,1
YMR194W,2963
YMR194C-B,226
YMR194C-A,89
YMR195W,2201
YMR197C,1762
YMR198W,919
YMR199W,5447
YMR200W,4104
YMR201C,738
YMR202W,8401
YMR203W,6978
YMR204C,780
YMR205C,23584
YMR206W,188
YMR207C,1729
YMR208W,3560
YMR209C,876
YMR210W,891
YMR211W,928
YMR212C,3510
YMR213W,465
YMR214W,1174
YMR215W,3779
YMR216C,4596
YMR217W,7559
YMR218C,2005
YMR219W,2019
YMR220W,3211
YMR221C,4621
YMR222C,1674
YMR223W,1531
YMR224C,838
YMR225C,1039
YMR226C,4583
YMR227C,303
YMR228W,967
YMR229C,9738
YMR230W,4777
YMR230W-A,8
YMR231W,1511
YMR232W,265
YMR233W,623
YMR234W,895
YMR235C,3980
YMR236W,2130
YMR237W,3566
YMR238W,2570
YMR239C,1201
YMR240C,480
YMR241W,3052
YMR242C,9114
YMR242W-A,21
YMR243C,6919
YMR244W,35
YMR244C-A,645
YMR245W,41
YMR246W,7038
YMR247C,3462
YMR247W-A,0
YMR250W,2567
YMR251W,279
YMR251W-A,4308
YMR252C,774
YMR253C,1017
YMR254C,20
YMR255W,1634
YMR256C,1230
YMR257C,1746
YMR258C,1919
YMR260C,3638
YMR261C,4909
YMR262W,1230
YMR263W,825
YMR264W,1733
YMR265C,787
YMR266W,2848
YMR267W,1625
YMR268C,908
YMR269W,24
YMR270C,1980
YMR271C,1082
YMR272C,6182
YMR272W-A,1
YMR272W-B,0
YMR273C,2343
YMR274C,502
YMR275C,2444
YMR276W,5193
YMR277W,2810
YMR278W,2386
YMR279C,126
YMR280C,375
YMR281W,996
YMR282C,1128
YMR283C,778
YMR284W,1629
YMR285C,1416
YMR286W,884
YMR287C,1405
YMR288W,920
YMR289W,1639
YMR290C,4714
YMR290W-A,529
YMR291W,6266
YMR292W,1002
YMR293C,394
YMR294W,841
YMR294W-A,6
YMR295C,4033
YMR296C,8046
YMR297W,14566
YMR298W,1371
YMR299C,1164
YMR300C,2461
YMR301C,2416
YMR302C,2705
YMR303C,2322
YMR304W,4118
YMR304C-A,1503
YMR305C,11787
YMR306W,925
YMR306C-A,75
YMR307W,24150
YMR307C-A,1
YMR308C,7210
YMR309C,8011
YMR310C,3753
YMR311C,1765
YMR312W,1897
YMR313C,1882
YMR314W,3321
YMR315W,4329
YMR315W-A,50
YMR316W,1355
YMR316C-A,43
YMR316C-B,273
YMR317W,199
YMR318C,4880
YMR319C,8127
YMR320W,129
YMR321C,264
YMR322C,16
YMR323W,68
YMR324C,0
YMR325W,4
YMR326C,1
ERCC-00002,67978
ERCC-00003,24939
ERCC-00004,10805
ERCC-00009,9410
ERCC-00012,10
ERCC-00013,76
ERCC-00014,734
ERCC-00016,13
ERCC-00017,1
ERCC-00019,312
ERCC-00022,8110
ERCC-00024,5
ERCC-00025,4121
ERCC-00028,49
ERCC-00031,120
ERCC-00033,67
ERCC-00034,912
ERCC-00035,4506
ERCC-00039,243
ERCC-00040,61
ERCC-00041,31
ERCC-00042,11614
ERCC-00043,16354
ERCC-00044,6797
ERCC-00046,14028
ERCC-00048,2
ERCC-00051,303
ERCC-00053,1299
ERCC-00054,275
ERCC-00057,0
ERCC-00058,245
ERCC-00059,406
ERCC-00060,5400
ERCC-00061,17
ERCC-00062,708
ERCC-00067,85
ERCC-00069,275
ERCC-00071,2850
ERCC-00073,13
ERCC-00074,32066
ERCC-00075,5
ERCC-00076,4746
ERCC-00077,99
ERCC-00078,2653
ERCC-00079,3302
ERCC-00081,18
ERCC-00083,3
ERCC-00084,1593
ERCC-00085,161
ERCC-00086,42
ERCC-00092,3121
ERCC-00095,1119
ERCC-00096,64918
ERCC-00097,5
ERCC-00098,2
ERCC-00099,1572
ERCC-00104,47
ERCC-00108,4076
ERCC-00109,19
ERCC-00111,17583
ERCC-00112,7044
ERCC-00113,32092
ERCC-00116,4696
ERCC-00117,6
ERCC-00120,30
ERCC-00123,13
ERCC-00126,387
ERCC-00130,45842
ERCC-00131,1391
ERCC-00134,2
ERCC-00136,8232
ERCC-00137,29
ERCC-00138,29
ERCC-00142,4
ERCC-00143,108
ERCC-00144,253
ERCC-00145,19175
ERCC-00147,14
ERCC-00148,302
ERCC-00150,195
ERCC-00154,73
ERCC-00156,0
ERCC-00157,918
ERCC-00158,81
ERCC-00160,1026
ERCC-00162,2212
ERCC-00163,661
ERCC-00164,86
ERCC-00165,2264
ERCC-00168,104
ERCC-00170,203
ERCC-00171,18617
