gene_bins	experiment_strain_condition	experiment	strain	condition	timepoint	size	translation	time	molecules_per_fL
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	12.559816491136317
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	7.655271265242118
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	5.25918508415762
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	11.3970606345092
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	9.049546374056968
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	7.40904097018882
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	5.525173771254263
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	3.575043469690697
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	2.1981543967475576
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.9470038405366983
[111.49,  151.57)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	31.51575002658615
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	24.64225113494738
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	18.10102949741765
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	14.218071380250144
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	12.165774050429501
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	8.31994359791225
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	5.203474068273484
[111.49,  151.57)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	11.02835787464273
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	9.305477004920226
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	6.740332901863848
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	5.721744549658377
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	3.670651872668718
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	2.154765558880155
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.5891608573557747
[111.49,  151.57)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[151.57,  211.89)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	56.33617714988319
[151.57,  211.89)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	36.64908352357159
[151.57,  211.89)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	18.835954106502758
[151.57,  211.89)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	4.496823784222547
[151.57,  211.89)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	1.2430649233119857
[151.57,  211.89)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[151.57,  211.89)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	30.5181204885383
[151.57,  211.89)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	25.77611651150592
[151.57,  211.89)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	18.195577193612365
[151.57,  211.89)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	7.681286063836083
[151.57,  211.89)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	2.854149071264525
[151.57,  211.89)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	32.62337324823889
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	28.297334560616495
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	21.53633651471057
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	16.914765107272885
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	13.508379453396635
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	8.253750224843287
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	5.86059593166963
[151.57,  211.89)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	12.520613288508645
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	10.547586093144671
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	8.858698978273813
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	6.62349437998372
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	4.232463683992111
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	2.6513723275528576
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	2.3542447188208984
[151.57,  211.89)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	31.831969181965974
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	25.56122397135172
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	19.6615839541391
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	15.782308608987863
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	13.281606667308834
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	8.950798925524257
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	5.662810186454676
[151.57,  211.89)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	12.12699181057369
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	10.59347959760691
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	8.1430697110533
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	6.828036416354718
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	4.424184248125463
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	2.472579850123986
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.9085702748651114
[151.57,  211.89)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[211.89,  329.13)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	79.76169647052085
[211.89,  329.13)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	53.34127042430935
[211.89,  329.13)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	29.745103430447507
[211.89,  329.13)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	7.685692677691715
[211.89,  329.13)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	2.1230864232415563
[211.89,  329.13)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[211.89,  329.13)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	43.17019256139572
[211.89,  329.13)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	37.06322427130591
[211.89,  329.13)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	27.259175611786933
[211.89,  329.13)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	12.562993304526463
[211.89,  329.13)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	4.984292866391861
[211.89,  329.13)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	37.08662940717056
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	31.21671595597115
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	23.606574522638137
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	19.101893704700707
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	15.770409783802702
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	9.236879301111458
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	6.61721707197929
[211.89,  329.13)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	14.197336862426376
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	11.533324546144344
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	9.596617681891878
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	7.66370519077322
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	4.9271987205608045
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	2.7388273341993945
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	2.7049296340286926
[211.89,  329.13)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	35.929034379808456
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	28.774579442620247
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	22.02151691258718
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	17.75102032940151
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	14.707471173107622
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	9.866317646868051
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	6.169727383853447
[211.89,  329.13)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	13.881202696146596
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	11.628405845513086
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	8.926497688380161
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	7.873478245273635
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	4.956901478804132
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	2.7828649231983733
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	2.026828240331543
[211.89,  329.13)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[329.13,  818.60)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	154.76542989649388
[329.13,  818.60)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	107.50224050514088
[329.13,  818.60)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	64.07142729914543
[329.13,  818.60)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	18.637090249980186
[329.13,  818.60)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	5.199338760445252
[329.13,  818.60)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[329.13,  818.60)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	88.98241021276927
[329.13,  818.60)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	79.43889547511498
[329.13,  818.60)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	57.950548517457364
[329.13,  818.60)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	29.10810767579179
[329.13,  818.60)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	13.227516832057917
[329.13,  818.60)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	66.86380389884542
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	55.89378252607026
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	42.99846242714936
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	35.41991555925137
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	29.669420417094447
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	16.575915290193528
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	13.11429128454745
[329.13,  818.60)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	27.708527000521343
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	23.41403690357165
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	19.74474475902404
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	16.279343972283975
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	10.950896947038272
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	6.490206602569185
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	5.851457993120713
[329.13,  818.60)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	74.36216060208247
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	62.18198239901761
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	48.44403975508018
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	40.94418719813976
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	34.74781985262664
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	24.402508168126854
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	15.49529580274119
[329.13,  818.60)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	30.746460842425503
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	26.868401897730784
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	22.51866938094609
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	21.390412585027242
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	14.383948143240785
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	8.828512482164376
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	7.59218548998971
[329.13,  818.60)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[818.60,11431.44]	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	508.245844320718
[818.60,11431.44]	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	417.23896221340215
[818.60,11431.44]	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	292.571329386312
[818.60,11431.44]	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	118.03037146571839
[818.60,11431.44]	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	33.62022125530047
[818.60,11431.44]	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[818.60,11431.44]	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	275.1913549757867
[818.60,11431.44]	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	260.91490691234
[818.60,11431.44]	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	225.72547211105467
[818.60,11431.44]	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	149.11281994972697
[818.60,11431.44]	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	85.30706138070553
[818.60,11431.44]	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	249.68485571748099
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	230.4500228127381
