gene_id	WT_small_hl	WT_large_hl	WT_hl_fc
YIL004C	8.583185425335067	15.073888362060838	0.8124665423186268
YPR176C	7.614864439262354	13.096217697357188	0.7822599499036473
YKR068C	6.37709146453286	14.063032362865126	1.1409372327184846
YJL031C	5.709571892211915	12.06884975840092	1.079833703769303
YML077W	4.48058957153429	11.380528894126451	1.3448071217227837
YOR198C	13.252270048087603	22.28641498580412	0.7499250546022139
YDR299W	2.7564215300616164	7.544416248138926	1.4526127447311128
YGR282C	16.271018485518482	31.974078452623857	0.9745982193469123
YHR101C	7.695949681373071	13.891452597638015	0.8520261951090031
YCL029C	3.992653038705831	7.469233759472676	0.9036125426500758
YER016W	7.205935331602136	9.829810591559637	0.4479779132527036
YGR286C	7.594233966522978	13.83099974634414	0.8649290906609012
YNR058W	4.082572261265437	8.081668208767775	0.9851747015658595
YNR057C	10.65821596244677	20.041591863199287	0.9110311322782212
YNR056C	3.620879662159447	6.080416583238559	0.7478299389140236
YJR089W	4.1430697104775405	8.301285256198083	1.0026346256749434
YBR270C	3.463153065076797	6.278493980777409	0.8583323886287861
YJL058C	3.1081589970173114	5.458691964088367	0.8124949812908863
YKL061W	6.684949938531377	13.747081191305035	1.0401366735718616
YFL007W	9.357303317523224	14.915873337254126	0.6726837268393886
YLR408C	7.131909607561237	9.518805050241118	0.4164920573503079
YER177W	12.253953105285024	16.75379343138946	0.45124055541450764
YDR099W	14.363266419364848	23.574235221064008	0.7148270920732793
YPL217C	6.437424209870827	14.154794818636127	1.1367353897306123
YJR025C	18.640221872519966	35.56448622343379	0.9320182896968426
YJR078W	6.960816493319653	15.059404599622653	1.1133362845461323
YJL060W	5.4756279071709635	8.88587509060734	0.6984894489230573
YBL098W	10.468613085279948	17.470143882111323	0.7388211680140779
YLR231C	12.068527624748919	21.34967894636005	0.8229646986972976
YFR047C	16.76108098204395	31.08661698367255	0.8911784266269279
YDR428C	9.111415067482344	14.651646935928932	0.6853158042983765
YNL271C	5.411955263197147	12.199672938964085	1.1726206523569573
