gene_id,TE_WT_Arava,TE_WT_Park_HP,TE_WT_Park_LP,TE_WT_Gerashchenko,is_ambiguous_Gerashchenko,TE_WT_Sen,TE_WT_Arava_mean_norm,TE_WT_Park_HP_mean_norm,TE_WT_Park_LP_mean_norm,TE_WT_Gerashchenko_mean_norm,TE_WT_Sen_mean_norm,TE_WT_PP,TE_WT_RS,TPMsc_input_small_YM,TPMsc_MandP_small_YM,TPMsc_P_small_YM,TPMsc_input_large_YM,TPMsc_MandP_large_YM,TPMsc_P_large_YM,TE_rRNAdep_MandP_small_YM,TE_rRNAdep_P_small_YM,TE_rRNAdep_MandP_large_YM,TE_rRNAdep_P_large_YM,TE_polyA_MandP_small_YM,TE_polyA_P_small_YM,TE_polyA_MandP_large_YM,TE_polyA_P_large_YM,TPMsc_input_polyA_small_YM,TPMsc_input_polyA_large_YM
YIL138C,0.525174691,1.479409218,1.232195165,0.755971302,FALSE,1.443929196,1.547765205,1.350544978,1.066888206,0.799071538,1.194860896,1.321732797,0.996966217,308.3682501,354.4354812,373.7789577,445.3928756,593.2540796,601.4231172,1.149390319,1.212118814,1.331979275,1.35032047,1.578941847,1.665113311,1.882878028,1.908805033,224.4765898,315.078338
YOL077W-A,NA,1.812922398,2.886498506,1.250884127,FALSE,3.706352248,NA,1.655007426,2.499256043,1.322200857,3.067030835,2.077131734,2.194615846,495.7708885,822.0883461,625.7764081,344.992319,708.7683976,529.2010767,1.658202136,1.262229031,2.054446892,1.533950316,0.589644137,0.448839096,0.610301157,0.455680629,1394.211006,1161.342052
YCL008C,0.225679125,1.157646954,1.018435827,0.673789078,FALSE,0.687770909,0.665108777,1.056809882,0.881806067,0.712203855,0.569134946,0.867908242,0.6406694,53.89406366,56.52085157,53.98518794,72.12517842,77.61692145,75.42444333,1.048739838,1.001690804,1.076141829,1.045743594,1.069925799,1.021926311,1.106544272,1.075287246,52.82688912,70.14353011
YJL030W,0.669803283,1.474065264,1.823254092,0.750316176,FALSE,0.773782497,1.974006426,1.345666511,1.578652751,0.793093997,0.6403101,1.632775229,0.716702048,19.81255785,24.40081027,28.24377146,36.26803935,38.77356661,43.90622312,1.231583042,1.425548971,1.069083615,1.210603714,0.291198478,0.337060252,0.30400288,0.344245305,83.79442928,127.5434188
YBL036C,0.483824922,1.189856529,1.136867192,0.913087649,FALSE,1.231144413,1.425901501,1.086213835,0.984349097,0.965145569,1.018780091,1.165488144,0.99196283,58.64517703,72.03527662,82.17609547,62.78625797,81.2082281,82.70663006,1.228323969,1.401242176,1.293407678,1.317272804,0.547426518,0.624490887,0.634994817,0.646711332,131.5889425,127.8880173
YGL231C,0.618425672,1.545598149,2.026703642,0.86099097,FALSE,1.580082624,1.822589232,1.41096851,1.754808227,0.910078699,1.307528752,1.662788656,1.108803726,274.2807357,331.1109512,349.334171,255.2639269,334.2872642,433.9745139,1.207197255,1.273637283,1.309575028,1.700101221,1.454643505,1.534702133,1.064762145,1.382283095,227.6234349,313.9548732
YDL059C,0.461359735,1.498805801,1.439841812,0.522523253,FALSE,0.360982299,1.359693368,1.368252018,1.246677711,0.552313902,0.298715224,1.324874366,0.425514563,11.92501961,7.384871904,6.14328528,18.29148559,16.4155522,15.81844572,0.619275452,0.515159344,0.897442262,0.864798304,0.525982198,0.437551083,0.862529576,0.831155548,14.04015559,19.03187166
YOR236W,0.34614434,1.349464377,1.442551425,0.558493568,FALSE,1.453972517,1.020137059,1.231919009,1.249023812,0.590334994,1.203171811,1.167026627,0.896753402,32.6721807,39.09380828,37.27814268,17.45969148,26.65889196,26.62159867,1.19654726,1.14097504,1.52688219,1.524746225,0.658915683,0.628313125,0.703607576,0.702623295,59.33051721,37.88886431
YLR038C,1.027678571,2.34156549,3.452440134,1.096121447,FALSE,2.203810232,3.028716276,2.137602954,2.989272938,1.158614684,1.823667446,2.718530722,1.491141065,2601.517227,3377.899807,3630.536626,2390.843381,3689.732741,3611.970129,1.298434533,1.395545872,1.543276641,1.51075146,1.834681508,1.971899344,2.097005246,2.052810011,1841.136891,1759.524803
YMR271C,0.099116082,1.646214167,2.688844962,0.162976088,FALSE,0.181746565,0.292109322,1.502820349,2.328119002,0.172267854,0.150396476,1.374349558,0.161332165,9.395052357,6.587287417,4.484146659,17.47133937,25.56497083,24.3587217,0.701144301,0.477288097,1.463251917,1.394210323,0.339863213,0.231354182,0.645217573,0.614773841,19.38217249,39.62224819
YNR036C,0.527107792,1.668147008,2.384963029,0.633283256,FALSE,1.049716684,1.553462331,1.522842725,2.065004798,0.669388671,0.868647452,1.713769951,0.769018062,193.2836703,522.2496679,524.573069,102.4027438,323.3951342,327.1209195,2.701985465,2.714006145,3.158070988,3.194454634,0.95771238,0.961973082,0.955492488,0.966500569,545.3095091,338.4591068
YDR212W,0.502020435,1.084858934,0.90022456,1.768081081,FALSE,1.931872658,1.479526287,0.990362077,0.779453607,1.868884791,1.598637317,1.08311399,1.733761054,155.6642646,129.2323737,149.8814568,121.0243541,109.3169955,118.4902201,0.830199365,0.962850768,0.903264441,0.979060958,0.767979024,0.8906887,0.692362318,0.750461198,168.2759159,157.8898687
YPR113W,0.36101629,1.437725226,1.716877413,0.809415869,FALSE,0.946057647,1.06396683,1.312491879,1.486547192,0.855563144,0.782868918,1.287668634,0.819216031,27.55387747,33.65093492,32.44992204,22.18532321,31.62557769,33.74733389,1.221277657,1.177689858,1.425518005,1.521155837,0.471517647,0.454689028,0.34943563,0.372879224,71.36728625,90.50473099
YDL022W,0.732061973,1.393442352,1.265083005,2.778482853,FALSE,2.887858391,2.157491723,1.272066274,1.09536393,2.936892659,2.389721792,1.508307309,2.663307225,125.3683862,106.4668875,113.8924453,520.0272956,429.2270503,403.3966365,0.849232336,0.908462243,0.825393309,0.775722044,0.714981428,0.764847974,0.972114328,0.913613552,148.9086056,441.5396812
YDL040C,0.319968378,0.930133959,0.892824156,1.232944325,FALSE,1.693490625,0.942992743,0.849114452,0.773046015,1.303238252,1.401374618,0.85505107,1.352306435,87.04063322,55.78526042,53.62425632,62.20025114,43.41593078,48.68875742,0.640910554,0.616083022,0.6980025,0.78277429,0.628754234,0.604397613,0.577728348,0.647892948,88.72347475,75.14938623
YJL104W,0.550002667,1.554538647,1.439765071,0.645410832,FALSE,1.624504793,1.620936813,1.419130244,1.246611265,0.682207678,1.344288389,1.428892774,1.013248033,190.2827065,220.2431525,207.6662042,107.5835209,107.5162008,108.8297398,1.15745228,1.091356162,0.999374253,1.011583734,0.57851252,0.54547666,0.518837659,0.525176363,380.7059394,207.2251292
YGL012W,0.956967651,1.131757041,1.169966576,1.356822743,FALSE,1.765405993,2.820321043,1.033175115,1.013007985,1.434179357,1.460885057,1.622168048,1.447532207,148.2473508,111.4537797,112.3753777,107.3453976,84.18366873,96.91315753,0.751809588,0.758026211,0.784231748,0.90281614,0.889442434,0.896797127,0.652878386,0.751600718,125.3074684,128.9423429
YGL137W,0.32741359,0.667877714,0.480446285,3.298211558,FALSE,2.67585511,0.964934852,0.60970209,0.415991306,3.486252688,2.214287683,0.663542749,2.850270185,123.9849777,66.14829933,76.03067425,110.3964853,70.27071695,78.224778,0.533518661,0.613224889,0.636530382,0.70858033,0.458394633,0.526877537,0.551447425,0.613866689,144.3042621,127.4295859
YIL070C,0.610903371,1.203506947,1.806747991,1.295825459,FALSE,2.250116969,1.80041993,1.09867523,1.564361051,1.369704432,1.861986575,1.487818737,1.615845504,409.3310561,376.0017161,398.4405466,117.0589917,99.89533902,104.1205621,0.918576078,0.973394373,0.853376042,0.889470861,0.900528826,0.954270107,0.591003564,0.616000945,417.5343479,169.0266272
YJL192C,0.338010638,1.41395092,1.620163462,0.533781449,FALSE,1.366040257,0.996165873,1.290788439,1.402808044,0.564213962,1.130407287,1.229920786,0.847310625,197.6851418,194.0308365,185.3542864,181.4215631,193.2978713,186.7506962,0.981514517,0.937623762,1.065462495,1.029374309,0.96062982,0.917672974,0.914769996,0.883785902,201.9829412,211.3076207
YPL183W-A,NA,1.8782444,2.943030321,1.081459326,FALSE,1.8276629,NA,1.714639541,2.54820375,1.14311663,1.512403058,2.131421645,1.327759844,59.91041186,82.1512089,96.2328737,18.62723168,31.05931052,26.08095363,1.371234254,1.606279622,1.667414195,1.40015189,0.367278325,0.430234067,0.259762836,0.218126622,223.6756249,119.567953
YNL121C,0.459310485,0.626117478,0.605638996,2.351376859,FALSE,2.361985323,1.353653936,0.571579388,0.524388603,2.485436046,1.954558373,0.816540642,2.219997209,224.5242724,87.78414553,93.60277649,100.2700327,41.19864636,41.07720246,0.390978421,0.416893797,0.410876961,0.409665793,0.328729967,0.350519304,0.297434584,0.296557817,267.0402896,138.5133021
YPR088C,0.347291267,0.977338115,0.678494435,1.086521343,FALSE,1.057018041,1.023517218,0.892206881,0.587470014,1.148467248,0.874689373,0.834398038,1.01157831,139.2059176,123.2162633,132.9065632,131.919162,120.1630251,137.5419073,0.885136677,0.954747941,0.910883781,1.042622658,1.024734219,1.105324083,0.948148499,1.08527688,120.2421672,126.7343936
YPL252C,0.432910983,1.643740098,1.625074191,0.586851257,FALSE,1.753211443,1.275850811,1.500561784,1.407059967,0.620309442,1.450793987,1.394490854,1.035551715,166.7060218,195.5911321,166.0111692,85.06773532,114.2106398,126.4146941,1.173269747,0.995831868,1.342584699,1.486047484,0.962199796,0.816682799,0.757640775,0.838598986,203.2749672,150.7451072
YHL004W,0.275963772,1.009695609,0.983736759,0.791489965,FALSE,1.558329159,0.813304852,0.921745869,0.851762104,0.836615229,1.289527617,0.862270942,1.063071423,374.9856792,367.4018749,364.7256597,129.9184266,137.3016023,161.9593464,0.979775749,0.972638903,1.056829319,1.246623367,1.458014713,1.447394296,0.940568279,1.109483219,251.9877692,145.9772835
YHR108W,0.309933959,1.005255858,0.911804682,1.235777203,FALSE,1.717130873,0.913419869,0.917692843,0.78948018,1.306232642,1.420937079,0.873530964,1.36358486,148.2075349,143.6177547,150.6985419,148.2133728,146.7291276,156.3960921,0.969031398,1.01680756,0.989985754,1.055209049,1.202314759,1.261592492,1.087633842,1.159290493,119.4510453,134.9067323
YPL036W,0.264998066,0.685670634,0.516968299,4.453602692,TRUE,2.428389769,0.780987342,0.625945155,0.447613654,4.707516204,2.009508488,0.61818205,3.358512346,13.51153435,6.642853226,10.87167797,20.05890879,22.70025302,10.79801799,0.491643144,0.804622014,1.131679358,0.538315324,0.582882165,0.953943581,2.419601643,1.15095202,11.39656285,9.381814187
YOR046C,0.389983092,0.876529952,0.819187078,1.409158121,FALSE,1.802500925,1.149336154,0.800179633,0.709287828,1.489498536,1.491581358,0.886267872,1.490539947,181.5389807,178.22013,189.1933702,185.6132828,168.166588,176.8630825,0.981718247,1.042163889,0.906005139,0.952857898,1.169437176,1.241440911,1.053576937,1.108061161,152.398208,159.61491
YIL074C,0.550022496,0.900480787,0.904018576,1.510810007,FALSE,1.569168196,1.620995254,0.822044226,0.782738631,1.596945906,1.298496991,1.07525937,1.447721449,97.39786028,76.54312378,82.9524667,72.90145093,68.65546841,69.63818802,0.785880958,0.851686746,0.941757229,0.955237339,0.961833296,1.042372463,0.918085562,0.931226841,79.58044714,74.78112202
YLR284C,0.278603559,1.121041496,1.018588472,0.45251855,FALSE,0.453759578,0.821084682,1.02339295,0.881938234,0.478318016,0.375489032,0.908805288,0.426903524,9.494286717,12.87743475,10.42669606,12.25429514,13.34419158,13.33945328,1.356335145,1.098207413,1.088939954,1.088553289,0.42395206,0.343268622,0.610874729,0.610657818,30.3747427,21.84439942
YML126C,0.529824709,0.876354714,0.931778809,2.99692131,FALSE,5.938094283,1.561469474,0.800019659,0.806774649,3.167784961,4.913812032,1.056087928,4.040798496,560.4305315,398.2949423,400.3022122,748.1104587,518.139448,550.2188828,0.710694582,0.714276239,0.692597519,0.735478132,0.976005251,0.980923983,0.906958856,0.963111168,408.0868846,571.2932228
YJR024C,0.320607347,2.247973482,2.807365048,0.431719675,FALSE,0.726986259,0.944875875,2.052163297,2.430738851,0.456333335,0.601585905,1.809259341,0.52895962,57.0628046,63.35012768,65.93480077,26.89615032,54.46127121,58.5853405,1.110182511,1.155477745,2.024872354,2.178205424,0.546364258,0.568655815,0.576845514,0.62052703,115.9485211,94.41222979
YBR256C,0.478832329,1.551147183,1.747372522,0.374911608,FALSE,0.707106781,1.411187612,1.416034194,1.512951185,0.396286465,0.585135507,1.44672433,0.490710986,157.3443526,165.1556846,177.9634954,311.4950248,419.5711316,410.8210358,1.049644819,1.131044695,1.346959336,1.318868692,0.744380283,0.802106917,0.843056347,0.825474527,221.870042,497.6786347
YLR208W,0.667372483,1.288269242,1.128137515,0.901980366,FALSE,2.042024251,1.966842511,1.176054289,0.976790563,0.953405026,1.689788484,1.373229121,1.321596755,249.809423,286.642188,323.2744615,192.0067905,246.5411098,279.3141558,1.147443457,1.294084337,1.284022868,1.454709779,1.159760347,1.307975299,1.084323141,1.228463695,247.1563964,227.3686694
YER025W,0.530843617,0.862335285,0.797368663,1.616353832,FALSE,2.948538435,1.564472344,0.787221395,0.690396494,1.708507108,2.439934926,1.014030078,2.074221017,290.0863619,236.098822,253.349457,182.2419794,134.5091576,144.0464173,0.813891492,0.873358731,0.738079986,0.790412932,0.808564667,0.867642699,0.719849492,0.770889821,291.9974515,186.8573347
YLR388W,0.985659649,1.148954392,1.813039991,NA,NA,1.705269784,2.90488048,1.048874487,1.569808938,NA,1.411121949,1.841187968,1.411121949,3089.931432,3618.870066,2185.164746,1604.344866,2157.232872,1148.591932,1.17118135,0.70718875,1.344619176,0.715925831,1.726008717,1.042207465,1.582849736,0.842768744,2096.669635,1362.87913
YOL064C,0.517865084,1.576630751,1.654905795,0.699773291,FALSE,NA,1.526222743,1.43929801,1.432889469,0.739669507,NA,1.466136741,0.739669507,66.04384789,67.56356233,87.36912397,84.47774458,101.8540359,119.7477423,1.023010689,1.322895724,1.205690758,1.417506385,0.88910191,1.149732967,0.869025813,1.021696177,75.99079653,117.2048453
YCL027W,0.044420858,0.937483271,0.862941891,0.418029265,FALSE,1.172834949,0.130914644,0.855823601,0.747172649,0.441862392,0.970528626,0.577970298,0.706195509,5.062652127,3.799152533,3.350417974,7.370788978,6.320086993,5.245880956,0.750427333,0.661791071,0.85745054,0.71171227,0.66385519,0.585444344,0.896607529,0.744213864,5.722863344,7.048889047
YHR121W,0.468728723,1.404835343,1.453868133,0.782207573,FALSE,1.274560627,1.381410835,1.282466876,1.25882231,0.826803619,1.054707293,1.307566674,0.940755456,226.3252561,314.6473339,296.4205234,173.2886378,215.9609824,208.5057528,1.39024402,1.309710319,1.246250101,1.203228068,1.245485114,1.17333697,1.136929263,1.097681115,252.6303448,189.951116
YDL143W,0.497732042,0.852463245,0.698864842,1.158938192,FALSE,1.526259209,1.466887777,0.778209262,0.605107599,1.225012803,1.262989523,0.950068213,1.244001163,130.7116568,118.1699713,129.5842627,131.7300442,125.8243563,133.3652863,0.904050749,0.991374953,0.955168253,1.012413584,0.593117826,0.650408351,0.594661737,0.630301121,199.235238,211.5897969
YGL011C,0.519553109,1.29447182,1.323963389,0.824970794,FALSE,1.558329159,1.531197596,1.18171659,1.146345128,0.872004902,1.289527617,1.286419772,1.08076626,214.4799408,267.5533845,298.3511594,342.0192383,454.9872287,448.9783547,1.247451783,1.391044581,1.330297181,1.312728362,0.9403845,1.048631122,1.142526437,1.127437447,284.5148814,398.2290598
YAL042W,0.698350761,1.2424799,1.152904152,0.862940381,FALSE,1.021012126,2.058139943,1.134253437,0.998234596,0.912139251,0.844894242,1.396875992,0.878516747,167.3847751,172.6103249,162.4080015,98.16953065,78.12737765,107.4208913,1.031218788,0.970267466,0.79584141,1.094238616,0.854238354,0.803747655,0.477444219,0.656459811,202.0634218,163.6366607
YPR023C,0.199979353,1.141433736,0.96419548,0.500441673,FALSE,0.732042848,0.589367861,1.042008919,0.834842414,0.528973383,0.605770266,0.822073065,0.567371825,176.3251192,207.1753214,217.3838099,169.5952451,218.4883332,209.1241591,1.174962037,1.232857864,1.2882928,1.233077962,1.050638372,1.102408196,1.291402613,1.236054491,197.1899436,169.1868446
YPR067W,0.409080645,1.082340598,1.169473651,0.340213293,FALSE,0.790041312,1.205619386,0.988063101,1.01258119,0.359609893,0.653764376,1.068754559,0.506687135,77.26379231,77.26066203,80.09317664,31.54077016,39.92718946,36.25087839,0.999959486,1.036619796,1.265891393,1.149333964,0.571251612,0.592194722,0.503399129,0.457048464,135.2480421,79.31517382
YHR128W,0.498778796,1.205117464,1.355605896,0.720039575,FALSE,2.234574276,1.469972714,1.100145464,1.173742589,0.761091234,1.849124894,1.247953589,1.305108064,428.827403,495.3442182,542.2923081,203.9441855,284.9476874,314.3381199,1.155113257,1.26459341,1.39718466,1.541294836,0.923177172,1.010674721,0.699647622,0.771811557,536.5646305,407.2731449
YGL040C,0.50520068,1.235514402,1.277544665,1.266419326,FALSE,1.366040257,1.488898928,1.12789467,1.106153777,1.338621766,1.130407287,1.240982458,1.234514526,248.0562185,214.4650072,245.4599673,86.11381677,98.29642181,92.32634778,0.864582265,0.989533618,1.141470968,1.072143255,0.635235531,0.727041183,0.633923621,0.595422006,337.6149425,155.0603552
YJR103W,0.120824602,1.507348816,1.147042884,0.874839376,FALSE,1.257013375,0.356087446,1.376050892,0.993159655,0.924716645,1.040186826,0.908432664,0.982451735,129.1340768,83.95751413,96.42203432,171.6662054,120.0023437,130.1605449,0.650157698,0.746681563,0.699044657,0.758218804,0.788015011,0.905005481,0.742394879,0.805238623,106.5430391,161.642203
YPL273W,0.536545706,1.250992934,1.272353555,0.490617288,TRUE,0.840896415,1.581277217,1.142024941,1.101659088,0.51858888,0.695847308,1.274987082,0.607218094,190.4329936,164.0076396,162.3923629,223.7533568,189.6438386,200.3666865,0.861235422,0.852753295,0.847557513,0.895480136,0.678871729,0.672185664,0.784853723,0.829230947,241.5885544,241.629533
YDL135C,0.630181248,1.323400259,1.339578975,1.065405277,FALSE,1.670175839,1.857234602,1.208125211,1.159865783,1.126147291,1.38208148,1.408408532,1.254114385,124.7680197,157.9882925,165.5571142,93.13528058,143.8570206,159.5067031,1.266256312,1.326919466,1.544602859,1.71263459,1.030671945,1.080048846,0.922815799,1.023205576,153.2866915,155.8892043
YOL147C,1.144967722,2.000971119,1.955211314,1.631956596,FALSE,1.404444876,3.374384238,1.826676124,1.692907058,1.724999433,1.162187362,2.29798914,1.443593398,120.6771705,110.0930817,115.390212,155.5276374,170.4153744,227.5025667,0.912294191,0.95618924,1.09572406,1.46277903,1.01584998,1.064727617,1.032717551,1.378666065,108.3753348,165.0164405
YMR012W,0.195830652,0.524907271,0.499093364,4.278106382,FALSE,4.169863043,0.577141044,0.479185117,0.432136758,4.522014312,3.450589064,0.496154306,3.986301688,533.1418427,281.1782416,283.2568047,369.3718507,193.7775121,206.6128945,0.527398563,0.531297268,0.524613643,0.559362859,1.05270127,1.060483188,1.211047119,1.29126413,267.1016457,160.0082351
YHR057C,0.619660016,1.288739284,1.237144935,0.703130961,FALSE,0.959264119,1.826227021,1.176483388,1.071173933,0.743218608,0.793797361,1.357961447,0.768507985,261.1849102,289.6029711,288.3320088,274.0526422,262.6278776,244.0145436,1.108804375,1.103938235,0.958311788,0.890392961,1.169152374,1.164021389,1.052876117,0.978255194,247.7033597,249.4385363
YOL110W,0.325517647,1.916156649,2.347545327,0.1756906,FALSE,0.363493129,0.959347235,1.749249436,2.032606922,0.185707258,0.300792953,1.580401198,0.243250105,26.69650268,23.87933486,27.59266969,25.93314024,22.22739647,28.15678712,0.894474274,1.033568704,0.857103932,1.085745377,0.398683931,0.460680923,0.40714316,0.515752859,59.8954033,54.59356479
YDL223C,0.062635626,0.526032527,0.486939653,0.307962656,FALSE,1.125058485,0.18459618,0.480212357,0.421613546,0.325520549,0.930993288,0.362140694,0.628256919,41.7793609,25.51209936,24.28916227,206.5774518,132.6068111,140.3377733,0.610638813,0.581367492,0.641922969,0.679347006,1.073266793,1.021819135,1.969655753,2.084486462,23.7705103,67.32486675
YKL132C,0.149531323,0.994404674,0.918328994,0.046416817,FALSE,0.132127255,0.440690273,0.907786853,0.795129214,0.049063182,0.109336172,0.714535447,0.079199677,8.055006991,5.975646395,4.821854242,8.26125129,10.10006708,7.915291601,0.741854899,0.598615774,1.222583205,0.958122604,0.486472065,0.392542871,1.051195185,0.823808035,12.28363728,9.608174798
