gene_id	log2FC_pat1D	log2FC_lsm1D	log2FC_dhh1D
YKL222C	0.125994291	0.1543859142	-0.46262417
YKL225W	1.153800563	1.8286609588	NA
YKR001C	0.095605349	0.1821024541	0.167949046
YKR002W	-0.198491171	-0.1828242766	0.139586619
YKR003W	0.381847606	0.4485806431	0.460477487
YKR004C	0.051111244	0.0279319325	-0.047508108
YKR005C	-1.498954915	-0.5687480048	-0.612126242
YKR006C	0.570297512	0.5022019562	0.427973817
YKR007W	1.118930095	1.1487415888	0.722171593
YKR008W	0.047461663	0.0367821669	0.587969395
YKR009C	0.160341821	0.1861474242	0.105390501
YKR010C	-0.560532151	-0.5281569621	0.357768669
YKR011C	0.339527014	0.3168850537	0.943263988
YKR012C	-0.197442162	-0.1733389558	-1.259528108
YKR013W	0.089006655	0.08775399	-0.107276953
YKR014C	0.69245861	0.6785469637	0.542666973
YKR015C	0.066384931	-0.1870720267	-0.958048885
YKR016W	0.323825452	0.2852329324	0.745505982
YKR017C	-0.423358938	-0.4199027778	0.389494623
YKR018C	0.116852061	0.1781868751	0.208542246
YKR019C	-0.031476804	0.0205691689	-0.050930193
YKR020W	0.917807107	0.8607202678	0.646015306
YKR021W	-0.27567767	-0.2780714404	0.045820222
YKR022C	0.044387715	0.0197796146	-0.358491582
YKR023W	0.116779381	0.2013859287	0.587102313
YKR024C	-0.257644105	-0.1524592291	-0.057472182
YKR025W	0.489220859	0.5965932796	0.03379339
YKR026C	-0.149506391	-0.172374373	-0.027282778
YKR027W	-0.151765026	-0.1301892846	-0.13522455
YKR028W	-0.692914099	-0.6670143315	-0.219910975
YKR029C	-0.152482872	-0.0530570467	0.440414256
YKR030W	0.783423888	0.7365734513	0.220613809
YKR031C	-0.535376571	-0.4655239831	0.21282625
YKR032W	1.531135005	0.6528044604	2.263679479
YKR033C	0.588892752	0.2950677632	-0.546570146
YKR034W	1.469887262	1.4782129416	1.303143991
YKR035C	-0.335662488	-0.1206960342	-1.0856064
YKR035W-A	1.091246023	1.0394627078	0.956222991
YKR036C	-0.28474202	-0.2593344958	-0.390283913
YKR037C	0.286583505	0.3529601944	0.374235787
YKR038C	0.137153951	0.1488167497	-0.293595941
YKR039W	-0.132873066	-0.1034541916	0.017392726
YKR040C	0.834125421	0.3664372331	-0.20009322
YKR041W	0.510559541	0.6997901102	0.262777463
YKR042W	-0.891420591	-0.8598353293	-0.820822577
YKR043C	0.187314004	0.241096374	-0.21659581
YKR044W	-0.524662089	-0.4723113704	-0.414076328
YKR045C	-0.204856123	-0.1354685441	0.332361431
YKR046C	0.865053458	0.871713746	0.57012246
YKR047W	-0.33754995	-0.8684308959	-1.206166475
YKR048C	0.12513793	0.2166055514	-0.003017623
YKR049C	1.045356351	1.0376405003	1.035130543
YKR050W	-0.371580226	-0.2409441865	-0.786963439
YKR051W	-0.446509552	-0.425456773	-0.32049119
YKR052C	-0.203925295	-0.2439647585	-0.204236482
YKR053C	-0.169128353	-0.1823632279	-0.678801297
YKR054C	-0.2503717	-0.1548654461	-0.213288378
YKR055W	0.734484439	0.646363973	0.480697667
YKR056W	-0.013075684	0.06260975	-0.057247936
YKR057W	-0.262473988	-0.2148886825	-0.548054404
YKR058W	0.344603723	0.31146895	0.525116269
YKR059W	-0.533925495	-0.4690078686	-0.700502131
YKR060W	0.060202825	-0.0310521767	-0.441213825
YKR061W	-0.209372649	-0.1868750544	0.536245428
YKR062W	0.313169848	0.3122495643	0.271765334
YKR063C	-0.141355083	-0.1977769782	0.16244094
YKR064W	-0.07382984	-0.1151798706	0.083879117
YKR065C	0.907791984	0.8227065997	0.670280129
YKR066C	0.752201044	0.7794336539	-0.072535762
YKR067W	0.481928462	0.4891456048	0.674536454
YKR068C	0.824253947	0.6782954224	0.406418704
YKR069W	-1.237918615	-1.1632935073	-1.010436679
YKR070W	0.032816265	0.0677668871	-0.388928509
YKR071C	-0.393798974	-0.3920573228	-0.152794082
YKR072C	-0.264725719	-0.1917875084	0.160628999
YKR073C	0.197567897	-0.2581704801	0.131040298
YKR074W	0.838191965	0.7217748962	0.40999771
YKR075C	0.474719978	0.2417713266	1.330307134
YKR075W-A	-0.833369517	0.0398903874	-1.318950054
YKR076W	0.832188543	0.8354900376	1.698801931
YKR077W	0.346764982	0.3105020025	1.745509483
YKR078W	0.156613843	0.227307306	0.04528374
YKR079C	-0.712970286	-0.6130205515	-0.480629973
YKR080W	0.739690414	0.7941840339	0.300126922
YKR081C	0.367510168	0.3662046588	-0.146481891
YKR082W	-0.440929395	-0.399955027	0.093768591
YKR083C	0.982126588	0.751866034	0.58624205
YKR084C	-0.393175672	-0.3026434746	0.072657527
YKR085C	0.583119965	0.4611461473	0.471944688
YKR086W	-0.105614398	-0.099845438	-0.091568169
YKR087C	0.322921591	0.3241828573	0.133464396
YKR088C	0.021781732	-0.0012301271	-0.243871836
YKR089C	-0.510268028	-0.5572266718	-0.163333326
YKR090W	-0.263115913	-0.1790519075	0.438610572
YKR091W	0.055895635	0.1800050707	1.364996651
YKR092C	0.403205334	0.3766216129	0.172605869
YKR093W	-0.208931591	-0.2696941318	0.41635916
YKR094C	-0.327810599	-0.4156636687	-0.349274382
YKR095W-A	1.279290121	1.1482501954	0.522660584
YKR095W	-0.31409543	-0.2679190287	0.334559291
YKR096W	-0.354192137	-0.2763294833	0.140026957
YKR097W	0.87145921	0.9030545155	0.649565402
YKR098C	-0.131115268	-0.052142035	-0.227315301
YKR099W	-0.659540497	-0.619853856	0.130910549
YKR100C	0.05719891	0.0903072435	-0.042177695
YKR101W	-0.115326528	-0.0908206997	0.348445856
YKR102W	-0.035452602	0.0875329552	-0.684513362
YKR103W	-0.294947474	-0.3002693548	-1.154645133
YKR104W	-0.429806326	-0.2418983198	-1.338510511
YKR105C	2.344061224	2.2984442435	1.675211166
YKR106W	0.684928228	0.6600802172	-0.621839102
YLL001W	-0.092075941	-0.0484597665	0.288327884
YLL002W	0.124434853	0.1742272244	-0.018400462
YLL003W	-0.278081473	-0.1537066505	-0.335286043
YLL004W	-0.346866922	-0.2701684858	0.366768914
YLL005C	0.79192934	1.0366799938	0.005754767
YLL006W-A	1.251366376	3.2710926785	NA
YLL006W	-0.05492834	-0.0286090625	-0.347595229
YLL007C	-0.286646354	-0.3083943636	0.344605265
YLL008W	0.288553521	0.3795686025	-0.171244911
YLL009C	0.926136324	0.7509204291	1.448357947
YLL010C	-0.410974285	-0.3408367522	0.694093304
YLL011W	0.314363343	0.3239576702	0.357296421
YLL012W	-0.368651855	-0.1955822453	-0.45989264
YLL013C	-0.465977278	-0.4975684188	0.730449289
YLL014W	0.552381493	0.4435817329	-0.532651476
YLL015W	-0.672777196	-0.5583753092	-0.199621507
YLL016W	-0.010951611	0.0407201122	-0.313427279
YLL017W	0.013840167	0.1154805635	-0.667287524
YLL018C-A	-0.520811693	-0.6032780059	-0.306451099
YLL018C	-0.378638129	-0.2928792377	-0.278070628
YLL019C	-0.337575939	-0.4162339981	0.886839419
YLL020C	-0.476471462	-0.5982806428	0.342111025
YLL021W	-0.806983152	-0.6849620431	-0.119500717
YLL022C	0.329773726	0.4226967215	-0.134689053
YLL023C	0.32701358	0.2918110615	0.726308515
YLL024C	-0.353336259	-0.2404602001	-0.83586233
YLL025W	0.439162125	0.6379604037	-0.189316301
YLL026W	0.40920917	0.3774324915	1.33284615
YLL027W	0.294886234	0.2909324913	0.782977896
YLL028W	0.416414476	0.5453035616	0.030363132
YLL029W	-0.141699939	-0.0981654452	0.524012463
YLL030C	4.069217042	3.2997482581	2.099604172
YLL031C	-0.52354169	-0.4884890329	-0.387654408
YLL032C	-0.676550069	-0.6002223245	0.337444215
YLL033W	0.408091772	0.3518305772	-0.382237335
YLL034C	-0.099047163	-0.0503759065	-0.154898053
YLL035W	-0.340266658	-0.2662956978	-0.358922091
YLL036C	-0.191273748	-0.1707808464	-0.021817619
YLL037W	0.158608078	-0.055843622	-0.680945964
YLL038C	-0.564618591	-0.5650004366	-0.297975421
YLL039C	0.460297693	0.5050743613	1.49683265
YLL040C	-0.470825851	-0.4043100774	0.194468761
YLL041C	0.665305521	0.5471914319	0.604620376
YLL042C	1.159839764	0.9351202632	0.21751528
YLL043W	-0.160064721	-0.1355285367	-0.010080663
YLL044W	-1.057154455	-0.7974559631	-0.820651352
YLL045C	-0.385592811	-0.3677634876	-0.596372099
YLL046C	2.202395701	2.1931856283	1.130828431
YLL047W	0.626767137	0.4298385442	-0.057648483
YLL048C	-0.968937417	-0.8940124791	-0.415268626
YLL049W	-0.209825666	-0.2493062074	-0.820387828
YLL050C	0.355607345	0.325510833	0.323221328
YLL051C	-0.438956801	-0.4570567748	-0.443486416
YLL052C	-0.959177511	-1.0910002415	-0.614637933
YLL053C	-0.886818251	-1.0536686419	-0.702268429
YLL054C	-0.702366003	-0.6738476046	-0.631463829
YLL055W	0.361157847	0.3539176036	0.066519551
YLL056C	-0.084594114	-0.0251045995	-0.785529971
YLL057C	1.253653672	1.2959320427	0.830842297
YLL058W	-0.122623	-0.0596477459	-0.339489285
YLL059C	0.107917732	0.1329351511	-0.352361851
YLL060C	-1.226076813	-1.3302151177	0.031197108
YLL061W	-1.128481019	-1.0921657275	-0.413863709
YLL062C	-0.935269771	-0.8687612974	-0.340341147
YLL063C	-0.009811307	0.0137637851	0.015600015
YLL064C	1.893120473	3.0100890501	0.372312491
YLL065W	-0.546832212	-0.7970567955	NA
YLL066W-A	3.812305045	2.2595678696	0.886364355
YLL066W-B	0.143351742	0.4261635134	-0.740385691
YLL067W-A	3.812305045	2.2595678696	0.886364355
YLR001C	-0.215661439	-0.2478665618	-0.050471066
YLR002C	-0.539555429	-0.4595250742	-0.352299028
YLR003C	0.406952668	0.3833242045	-0.268295737
YLR004C	1.230976729	1.1933878578	-0.008067065
YLR005W	0.414700613	0.4476345202	-0.17535913
YLR006C	-0.474420546	-0.4579078653	0.277261164
YLR007W	-0.012260736	0.0802377504	-0.216700564
YLR008C	0.147538873	0.0413779396	-0.107753462
YLR009W	0.762116056	0.7562059764	0.275755686
YLR010C	0.137170538	0.1205468598	0.138006102
YLR011W	0.498114016	0.4743374005	0.156021975
YLR012C	4.050422487	4.0473537332	2.219100544
YLR013W	1.133766188	0.7408804948	1.35787737
YLR014C	-0.442681147	-0.3989799132	-0.455030215
YLR015W	0.2479544	0.2641933036	0.215196182
YLR016C	-0.174887765	-0.1958718702	0.024035239
YLR017W	0.149328699	0.1899728507	-0.177994071
YLR018C	-0.023589298	-0.0137451253	0.238164019
YLR019W	0.461741085	0.4391394259	0.805474312
YLR020C	-0.210982795	-0.1277858325	-0.613350217
YLR021W	0.388904099	0.3635267609	-0.094801512
YLR022C	0.361334361	0.2786700525	0.033236772
YLR023C	-0.311146465	-0.3673237215	0.113063228
YLR024C	-0.297531514	-0.217041867	-0.090588163
YLR025W	0.946506345	0.9949269523	0.488581415
YLR026C	0.399005248	0.3498356905	0.667432444
YLR027C	0.439757333	0.4640909135	0.074151345
YLR028C	-0.281038289	-0.2247619717	0.008425119
YLR029C	-0.573632802	-0.6034417046	-0.633267761
YLR030W	0.631575838	0.6686653994	1.002234601
YLR031W	0.522191755	0.3729367919	0.403219422
YLR032W	-0.714808997	-0.5805802871	0.398524671
YLR033W	0.194871318	0.180709427	0.332232705
YLR034C	0.59915998	0.5541306951	0.162945527
YLR035C	-0.108089592	-0.096448226	-0.244657792
YLR036C	0.447290185	0.2683109163	0.043943897
YLR037C	0.636367357	0.603321481	-0.300679391
YLR038C	0.484071681	0.2820186918	0.488326931
YLR039C	-0.387872027	-0.3402423409	-0.034203587
YLR040C	-1.146504689	-1.3342503123	-1.592490478
YLR041W	1.098668636	1.0421428657	0.309726646
YLR042C	-0.49773326	-0.8175188441	-0.174771876
YLR043C	-0.524082551	-0.677636678	-0.629764684
YLR044C	-0.38281254	-0.2248926158	-0.169432605
YLR045C	-0.467143117	-0.3234546516	0.359886177
YLR046C	-0.420593841	-0.3512835513	-0.492574367
YLR047C	-0.427149398	-0.4267485103	-0.378410308
YLR048W	-0.569927246	-0.5154103563	-0.849353318
YLR049C	0.375144944	0.3740446942	0.973141515
YLR050C	0.401658566	0.4456610639	-0.276220351
YLR051C	0.812461074	0.8221143505	0.18706341
YLR052W	0.013578887	-0.0652578364	0.12080498
YLR053C	3.151615483	2.8070971537	3.062553442
YLR054C	0.377340538	0.3713239852	0.265582056
YLR055C	-0.502102957	-0.4507353603	-0.094013378
YLR056W	-0.091932235	-0.0456055038	-0.470222693
YLR057W	-0.079385625	-0.077579669	-0.225505997
YLR058C	-0.018579261	0.1448994466	-0.370000441
YLR059C	-0.150164131	-0.1669104856	-0.220363998
YLR060W	-0.10784617	-0.0643570712	-0.100693383
YLR061W	-0.395853116	-0.4356662078	-0.789147294
YLR062C	-0.502207876	-0.7505912025	-1.000735441
YLR063W	-0.950335165	-0.7824058831	-0.633080808
YLR064W	0.110035266	0.0802443179	0.589606111
YLR065C	0.014229828	0.0734738179	-0.668183782
YLR066W	0.33071531	0.308875449	-0.186227618
YLR067C	-0.423598171	-0.4269860175	-0.168914497
YLR068W	1.309722276	1.3253967616	0.651895268
YLR069C	0.286588008	0.3354528735	0.682645059
YLR070C	0.05320756	0.2252989452	-0.094729195
YLR071C	-0.40709936	-0.3191667004	-0.17409438
YLR072W	-0.165581263	-0.0720466717	-0.209674598
YLR073C	-0.827854445	-0.8662880504	-0.286836353
YLR074C	-0.007419769	0.033536105	0.022777687
YLR075W	-0.290381146	-0.3153691905	-0.29096219
YLR076C	-0.386216199	-0.6962979575	-0.010490108
YLR077W	-0.249006095	-0.2061399308	-0.140631413
YLR078C	0.066000408	0.0981361618	-0.446408079
YLR079W	0.584951664	0.5966546495	0.7443519
YLR080W	1.38069753	1.39616688	1.083074225
YLR081W	2.237256975	2.3099255396	0.916171368
YLR082C	-0.082759478	-0.0963986088	0.327093562
YLR083C	-0.367383375	-0.3342592008	-0.536439095
YLR084C	-0.780359574	-0.6712875943	-0.663446767
YLR085C	0.293966998	0.3071721324	0.303496111
YLR086W	-0.41388661	-0.3260421015	0.159261788
YLR087C	-0.798446676	-0.7187641024	-0.40976042
YLR088W	0.021208693	0.1112216096	-0.315312126
YLR089C	-0.076862569	-0.1365248338	0.226964253
YLR090W	-0.37461397	-0.2919010911	0.027369787
YLR091W	-0.141047226	-0.1318424152	-0.286503924
YLR092W	-2.953092703	-2.9153594032	-2.132840066
YLR093C	0.692662505	0.6910539949	0.481720019
YLR094C	-0.239464202	-0.2628013335	0.672491409
YLR095C	-0.111705617	-0.0876310721	0.402050368
YLR096W	-0.801484195	-0.7050534343	-0.358174832
YLR097C	-0.020392162	-0.0010589046	-0.382808089
YLR098C	-0.369180312	-0.2899931187	0.277217145
YLR099C	-0.02418988	0.0616176525	-0.562254834
YLR099W-A	0.005322707	-0.1389172664	-0.064389914
YLR100W	0.505418601	0.5671044705	-0.066314024
YLR101C	0.996986084	1.109281541	0.337342429
YLR102C	1.043984038	1.0593292204	0.578091482
YLR103C	-0.000378964	0.0457462115	0.720811203
YLR104W	0.702690614	0.621079398	0.028402673
YLR105C	0.261765309	0.2713249731	-0.454359497
YLR106C	-1.032782029	-0.9591827623	-0.344675805
YLR107W	-0.014667114	0.0161301852	0.137307639
YLR108C	-0.755608489	-0.8275786061	0.104131841
YLR109W	-0.317882025	-0.3524457028	-0.122106606
YLR110C	-0.004673142	-0.0338166909	0.178303332
YLR111W	1.224578694	1.0886057788	1.217175879
YLR112W	-0.616354528	-0.6112095476	-1.703309826
YLR113W	-0.530911535	-0.5163863933	-0.028730225
YLR114C	-0.134351713	-0.0915457888	-0.308707648
YLR115W	-0.623863411	-0.5608666975	-0.283918068
YLR116W	-0.349989226	-0.284449034	0.279410535
YLR117C	-0.131143428	-0.0410963396	0.446184437
YLR118C	0.580216007	0.5488889095	0.398348094
YLR119W	1.195046365	1.0802856115	0.728368502
YLR120C	-0.418191737	-0.4227577313	0.293339985
YLR120W-A	-0.206800222	-0.0781405719	-1.417857176
YLR121C	-0.487623818	-0.3788293206	0.132110227
YLR122C	-0.007858397	0.2819317558	-0.330788816
YLR123C	0.256221498	0.0786502258	0.002106262
YLR124W	0.330304499	-0.4251473804	-0.251954731
YLR125W	0.23207472	0.2390632176	-0.466420976
YLR126C	0.033294153	0.1105103951	0.119513297
YLR127C	-0.138808782	-0.0866904327	0.035270995
YLR128W	0.827983736	0.8560811382	0.810182313
YLR129W	-0.501336632	-0.4090642595	-0.245109636
YLR130C	-0.711835208	-0.6640609227	-0.785559658
YLR131C	-0.388651326	-0.398653017	0.585512125
YLR132C	0.431090669	0.5109545387	0.335768003
YLR133W	0.280691198	0.3017662654	0.55037082
YLR134W	-0.38369129	-0.3254452103	0.052138767
YLR135W	0.329657365	0.3367942144	0.507663896
YLR136C	1.395689888	1.4480670626	1.25963559
YLR137W	0.261061638	0.3851846369	-0.471060533
YLR138W	-0.400589725	-0.2913182993	0.013102543
YLR139C	-0.200381178	-0.2353064521	0.371637346
YLR140W	0.472509479	0.0918818392	-0.18576945
YLR141W	-0.12490193	-0.0185240963	-0.666116306
YLR142W	1.347594692	1.4182062851	1.907170377
YLR143W	-0.535536305	-0.4367555873	-0.11462735
YLR144C	-0.17108492	-0.1750469802	0.41114188
YLR145W	-0.147954977	-0.11838018	0.662866713
YLR146C	0.17158379	0.179199985	-0.367134966
YLR146W-A	0.319745687	0.1296218408	-0.328370423
YLR147C	1.168728159	1.0631237068	0.443830539
YLR148W	-0.10532468	-0.0499407255	0.567638706
YLR149C	1.355876238	1.3172417582	2.123399621
YLR150W	-0.586827057	-0.5478821559	-0.646786204
YLR151C	1.444497761	1.4808763673	1.693653964
YLR152C	-0.613008818	-0.7741671686	0.137020528
YLR153C	-0.195496115	-0.1632815369	-0.353138399
YLR154C-H	1.288082926	-0.2510507297	1.327216121
YLR154C	0.142251085	0.177493357	-0.110532111
YLR154W-A	-0.828271377	-1.4293976231	-1.507587128
YLR154W-B	-0.76976662	-0.793870484	-1.469239874
YLR154W-C	-0.794908895	-0.9855768331	-1.311386352
YLR154W-E	-1.905873546	-1.5743342957	1.571781409
YLR154W-F	-0.379467123	-0.6913578245	-0.371922147
YLR155C	-0.205965608	-0.2340711726	-0.662579097
YLR156C-A	1.288082926	-0.2510507297	1.327216121
YLR156W	-0.036827729	-0.0163337199	-1.2786092
YLR157C-C	1.288082926	-0.2510507297	1.327216121
YLR157C	-0.205965608	-0.2340711726	-0.662579097
YLR157W-D	-0.14779934	-0.1960395614	-0.096218992
YLR158C	-0.205965608	-0.2340711726	-0.662579097
YLR159C-A	1.288082926	-0.2510507297	1.327216121
YLR159W	-0.036827729	-0.0163337199	-1.2786092
YLR160C	-0.205965608	-0.2340711726	-0.662579097
YLR161W	-0.036827729	-0.0163337199	-1.2786092
YLR162W-A	1.75348732	3.5437743671	2.720330303
YLR162W	-0.994164165	-1.1956551798	-0.861948025
YLR163C	0.243311697	0.2447343498	0.326884674
YLR164W	0.650980954	0.5786913032	1.003433716
YLR165C	-0.02731038	-0.1280053358	-0.249370715
YLR166C	-0.024568432	0.0580305867	0.810788409
YLR167W	-0.421322974	-0.5088224778	-0.916502876
YLR168C	1.444455174	1.3834457605	1.394063197
YLR169W	-1.335782849	1.7630025907	-0.510036482
YLR170C	0.703395602	0.6293061995	0.474934663
YLR171W	2.749553278	2.133461584	1.991394025
YLR172C	0.540038924	0.6041250185	-0.241640176
YLR173W	0.313885465	0.315840822	0.397803281
YLR174W	0.512348957	0.6435357975	1.192074712
YLR175W	0.240707911	0.2724948674	-0.151345567
YLR176C	0.140654709	0.1716004796	0.603051063
YLR177W	-0.073558872	-0.1508109992	0.207309682
YLR178C	1.681942539	1.5333663485	2.472816236
YLR179C	-0.416154992	-0.3025657554	-1.537998385
YLR180W	-0.45740837	-0.3477859205	-0.976904638
YLR181C	0.515451718	0.559966105	0.046655834
YLR182W	-0.127150551	-0.1150718446	0.477980908
YLR183C	0.136747087	0.1346100792	-0.010125241
YLR184W	-0.104581982	1.0955919873	-0.036065411
YLR185W	-0.029927084	-0.1003919549	-0.159093725
YLR186W	0.704194603	0.6690011478	-0.020133172
YLR187W	0.185730946	0.189060961	0.607401336
YLR188W	-0.326314287	-0.2958137332	-0.761393812
YLR189C	-0.002415759	0.0152117127	-0.0088162
YLR190W	-0.304484354	-0.3119009531	-0.432759316
YLR191W	0.496443397	0.5019195964	0.694254566
YLR192C	0.192000116	0.2005818979	-0.227208823
YLR193C	0.678836941	0.6683266869	0.379980092
YLR194C	0.208489063	0.221222323	1.086242794
YLR195C	0.256379339	0.2387961541	0.288579317
YLR196W	0.387797856	0.3963827176	-0.028128599
YLR197W	0.359239241	0.3870592302	-0.198948061
YLR198C	0.282156272	0.2005952762	-0.341238492
YLR199C	0.765564968	0.7183945764	0.3783582
YLR200W	0.952090278	0.8917987773	0.31970583
YLR201C	1.131535705	1.0253272278	0.534680246
YLR203C	0.279483131	0.2454438164	0.22828901
YLR204W	1.335082402	1.2416973704	1.307333148
YLR205C	0.637590702	0.6215937299	0.930007875
YLR206W	0.143533946	0.1068141454	0.44911742
YLR207W	-0.115558814	-0.0230658898	-0.093548857
YLR208W	0.137932552	0.1030645618	-0.008140885
YLR209C	0.365190668	0.3750641459	-0.083099565
YLR210W	0.382168063	0.382968616	0.7353325
YLR211C	0.942010237	0.8119568815	-0.012650179
YLR212C	0.058803595	0.0529767435	-0.390295996
YLR213C	-0.754257297	-0.7350275309	-1.049541911
YLR214W	-0.608286753	-0.7360945713	-1.231989059
YLR215C	-0.088755361	-0.1075172194	-0.070118207
YLR216C	0.428808941	0.4400966414	0.127400334
YLR217W	-1.287698138	-0.7414027132	-1.330952672
YLR218C	1.371170955	1.3935379095	0.989892825
YLR219W	-0.182140861	-0.1835068583	0.514375561
YLR220W	0.184471526	0.187543375	0.305947755
YLR221C	0.565413879	0.5001886631	0.045438453
YLR222C-A	-0.321247391	-0.3694611343	-0.146147487
YLR222C	0.122590524	0.1536292956	-0.039251207
YLR223C	0.068289753	0.1233992896	0.622630157
YLR224W	-0.198030519	-0.2284862878	-0.478152142
YLR225C	0.467342298	0.4156081446	0.769219911
YLR226W	-0.124360665	-0.1637256987	0.011445474
YLR227C	-0.090060511	-0.1928690692	-1.133726786
YLR228C	-0.124190271	-0.0729333735	-0.256019029
YLR229C	0.230879747	0.2221061294	-0.46893411
YLR230W	0.288662337	-0.2165161177	-0.170470387
YLR231C	-0.225621639	-0.2244717526	-0.680038682
YLR232W	1.12826793	1.3703714521	0.387148092
YLR233C	-0.050799577	-0.0341798162	-0.593190247
YLR234W	0.314678958	0.3106609134	-0.097260369
YLR235C	-0.179788314	-0.3035845054	-0.830002191
YLR236C	-0.796446286	-0.3761940321	-0.853448013
YLR237W	0.389613406	0.3025633873	-0.210426192
YLR238W	0.096116198	0.0828420644	0.649973328
YLR239C	0.423256771	0.3450750656	-0.128411878
YLR240W	0.162917935	0.1836115575	0.001677142
YLR241W	0.141145306	0.1716074448	0.088513269
YLR242C	-0.39791769	-0.3157174941	-0.939197658
YLR243W	0.206772494	0.2256969407	0.003700736
YLR244C	-0.305991938	-0.32168777	-0.60622549
YLR245C	-0.118303399	-0.1518573124	0.046499085
YLR246W	-0.097027572	-0.0935380307	-0.223189291
YLR247C	-0.161324112	-0.1568782142	-0.127445506
YLR248W	-0.040785034	-0.0568190016	0.193277187
YLR249W	-0.545219494	-0.4857728886	-0.829176621
YLR250W	1.036437243	1.0195597843	0.484425198
