name,hl_wt_rep1,k_wt_rep1,R2_wt_rep1,hl_wt_rep2,k_wt_rep2,R2_wt_rep2,hl_wt_rep3,k_wt_rep3,R2_wt_rep3,hl_UPF3_rep1,k_UPF3_rep1,R2_UPF3_rep1,hl_UPF3_rep2,k_UPF3_rep2,R2_UPF3_rep2,hl_UPF3_rep3,k_UPF3_rep3,R2_UPF3_rep3
YNL113W,8.489057002,0.08478739,0.988455494,6.924828803,0.103231473,0.993700259,6.671221622,0.10703663,0.998356762,8.161368756,0.087941295,0.991235341,7.494399346,0.095499724,0.995451167,8.615699061,0.083462681,0.995509498
YNL115C,20.54920121,0.036866644,0.912562244,10.22494727,0.070925348,0.988994204,13.29958511,0.055253498,0.967881629,11.52583796,0.063149584,0.988151658,27.61966719,0.028107179,0.705995392,16.42868101,0.04520232,0.906402183
YNL116W,6.755322973,0.105743099,0.960214205,6.296456799,0.113220818,0.987701442,5.334142074,0.133080935,0.996153356,4.446399784,0.158900566,0.972478915,5.708454975,0.12443569,0.967775309,6.548872392,0.108853252,0.965357676
YNL118C,7.594876053,0.094400651,0.987127533,6.270316656,0.11367975,0.989231376,8.588798623,0.083839168,0.932491483,9.620478764,0.07506017,0.857250258,7.052862827,0.101289874,0.97338122,7.215073446,0.099080351,0.963703064
YNL119W,4.145875534,0.170325121,0.921626222,6.25249692,0.113994803,0.865981818,5.093717453,0.139214387,0.938727807,10.37498863,0.069820474,0.940979119,4.406118448,0.160325729,0.919596842,5.46858905,0.129761677,0.966969383
YNL121C,13.42583676,0.0547634,0.990373628,13.44857978,0.054676092,0.969690906,13.40702099,0.054835856,0.986334923,21.2855274,0.035575281,0.871566081,14.20552079,0.051805245,0.988509264,14.42369028,0.051067195,0.990253863
YNL122C,10.05569004,0.072066385,0.977316116,6.315748096,0.112884566,0.992439871,8.325612569,0.08639034,0.996214775,7.876057318,0.091017908,0.988734522,8.387874837,0.085647839,0.957847282,9.567677266,0.07545779,0.976957747
YNL123W,8.579093857,0.083930461,0.992408019,8.03159973,0.089438049,0.974972568,8.196474893,0.087702041,0.986396511,7.774851382,0.092163501,0.936964217,5.454423118,0.130090867,0.981529934,7.948633122,0.090214352,0.991939195
YNL124W,17.68628517,0.042326768,0.667948487,6.11752985,0.116440618,0.951951965,8.498739037,0.084694369,0.97104386,9.283440244,0.077675939,0.90145872,5.427869037,0.130712564,0.966789507,13.97821769,0.052598699,0.985233217
YNL125C,15.77056493,0.047087499,0.741001097,6.243220078,0.114159529,0.973526561,6.133177063,0.11615155,0.972037202,4.062314972,0.17363965,0.702986164,7.851848612,0.091289249,0.981711347,9.232475978,0.078088097,0.980448011
YNL126W,7.274171048,0.098424364,0.895731153,5.687680993,0.125003697,0.957289554,7.545123448,0.095002454,0.983838414,6.78838481,0.105118855,0.938734976,4.940204386,0.143318423,0.935645578,8.111240459,0.088466173,0.988478516
YNL127W,2.919616163,0.240545922,0.931338657,6.862749703,0.104136922,0.942729375,7.578543198,0.09459734,0.976929816,16.07384708,0.046133703,0.87155138,12.62885455,0.057897024,0.97562729,17.03271842,0.043706075,0.904009841
YNL128W,NA,NA,NA,3.070390858,0.228887642,0.774171486,NA,NA,NA,11.2200363,0.064788658,0.812231155,16.18920817,0.045826419,0.833614832,11.52862711,0.063135034,0.969509688
YNL129W,14.2460926,0.051790792,0.776143342,8.801454458,0.081889252,0.958086833,10.37883126,0.069920248,0.966584703,20.11614556,0.03746829,0.912387287,8.297486008,0.086548045,0.900816548,12.67967373,0.057677045,0.94186778
YNL130C,15.56214541,0.047676136,0.986150368,15.26063487,0.048556142,0.975856973,16.22727695,0.045850484,0.965387494,21.12150039,0.035828171,0.888741908,20.45968079,0.036889724,0.893088923,20.00512565,0.037659513,0.93792337
YNL131W,16.68764071,0.044672102,0.984474181,15.8630025,0.046831381,0.980406748,15.14397607,0.048906031,0.985908247,20.27897005,0.037191625,0.949058264,19.88391855,0.037870721,0.946479778,17.91872076,0.041693884,0.972586313
YNL132W,17.05127846,0.043786288,0.841833885,14.12545774,0.05220632,0.884145428,11.00032089,0.066147085,0.966117396,NA,NA,NA,12.59975383,0.05802379,0.902501421,9.988932792,0.072402549,0.996203431
YNL133C,10.44793995,0.069478495,0.891780469,6.904696703,0.103523324,0.989931731,8.812198444,0.081793234,0.981708927,9.800331473,0.073737946,0.979828337,14.89367747,0.049550727,0.784442783,11.6064291,0.062732002,0.946724838
YNL134C,25.30292346,0.030529499,0.944106972,19.43938884,0.038792383,0.98024035,20.03975469,0.037724149,0.9695398,34.71179881,0.022979667,0.810984234,21.13629696,0.035805198,0.950753903,16.6805473,0.044565257,0.985184819
YNL135C,33.12218552,0.024062519,0.936399493,34.69812865,0.023112043,0.940139965,34.24624336,0.023375637,0.951332629,37.54200479,0.021474278,0.924427977,35.34327033,0.022622891,0.931430813,35.59819161,0.02248245,0.94275337
YNL136W,7.388019183,0.096955979,0.933607924,6.271208847,0.113664023,0.981615651,8.048763494,0.089254011,0.973764721,6.742023093,0.105821002,0.878296054,6.119961906,0.116271082,0.919059357,9.50120025,0.075964678,0.977739941
YNL137C,9.344875002,0.077309588,0.954265817,9.928696874,0.072948046,0.97998526,10.16990683,0.071292232,0.955687452,14.98805972,0.049257659,0.935034751,9.988562151,0.072405124,0.986923953,8.276437845,0.086760492,0.983547752
YNL138W,22.66706988,0.033715022,0.881858636,22.06542833,0.034548809,0.959002484,18.99087744,0.039634498,0.959680848,33.2296955,0.023870304,0.845656108,23.00635162,0.033139548,0.942756268,21.10407746,0.035855264,0.967431108
YNL138W-A,15.30114123,0.048435901,0.958994796,11.94759486,0.061151168,0.994397642,10.1795101,0.071227934,0.909748646,15.78723102,0.046916592,0.975821517,12.47974261,0.058552819,0.964960404,12.46857665,0.058602558,0.988279856
YNL140C,10.30370574,0.070407183,0.863499481,8.525988991,0.084433699,0.96918583,9.45829924,0.076420091,0.970977374,20.5676507,0.036711878,0.687255039,8.331356299,0.086208434,0.967006785,9.435821318,0.076470159,0.990422286
YNL141W,8.475175221,0.08492113,0.982312615,8.893894714,0.081070711,0.983314778,11.03914998,0.065925448,0.977438487,12.42540196,0.058795723,0.991220825,8.138688244,0.088177975,0.981415628,9.588955203,0.07529703,0.990925234
YNL142W,4.57355028,0.154691148,0.959830045,6.668986754,0.107071449,0.978801094,3.964478829,0.177974963,0.931887265,16.52086953,0.044966887,0.868633985,9.002417192,0.080006708,0.957584064,7.593149266,0.094296897,0.971792041
YNL143C,6.433231259,0.110880338,0.775338119,7.515832818,0.095360476,0.904268453,8.97713931,0.080348022,0.968526856,19.76660828,0.038077605,0.944637664,13.8479865,0.053065039,0.82590459,16.50142892,0.045016316,0.99206605
YNL144C,14.94552088,0.049513798,0.802777552,3.851999547,0.183080315,0.966388181,8.245820709,0.087195966,0.899177708,3.154197931,0.222764897,0.772693909,3.881988376,0.181565711,0.883187778,8.974281998,0.080248097,0.826454834
YNL145W,8.306276122,0.086584151,0.984997981,7.465607497,0.095980925,0.9836654,7.912450755,0.090737628,0.987883025,10.08535772,0.071739105,0.9747099,8.932899598,0.080605904,0.977594526,8.586538489,0.083735901,0.98301041
YNL146C-A,5.307141295,0.133742049,0.933115693,5.91470154,0.120326102,0.961997547,10.08842131,0.071842743,0.946173834,20.42791841,0.0369424,0.743553135,14.86022065,0.049655508,0.965167565,10.03847814,0.072060064,0.983499699
YNL146W,7.548396334,0.094962621,0.985798707,7.901796573,0.090855744,0.975760202,8.317986145,0.086466672,0.976664864,9.885273122,0.073130207,0.978468035,7.836495527,0.091462202,0.986165155,9.329532548,0.077307059,0.97548105
YNL147W,15.39901133,0.04814799,0.96041475,13.0869321,0.056100377,0.964676345,12.42540883,0.058920201,0.977868202,20.16172879,0.037390386,0.917658897,17.38922575,0.042871761,0.977131989,15.85153157,0.046738492,0.961126174
YNL148C,20.67979988,0.036653623,0.88493332,11.28339052,0.064566296,0.986790331,16.91390021,0.044116462,0.994189573,NA,NA,NA,15.41761044,0.04796918,0.952830698,16.67398267,0.044581617,0.969001964
YNL149C,12.73978841,0.057543604,0.97982488,15.71375979,0.047246385,0.989309322,17.55774414,0.042613689,0.994953552,21.33180433,0.035504637,0.96627862,18.48279617,0.040513324,0.980046969,19.37347523,0.038789188,0.986446203
YNL151C,9.885253024,0.073254859,0.986259427,8.573718056,0.08398112,0.99512467,7.825894847,0.091706524,0.99140104,9.50157669,0.075961788,0.960827071,8.304617156,0.086476312,0.993567615,7.793431202,0.091950958,0.995992252
YNL152W,4.613168846,0.153389567,0.921325166,4.641767165,0.152463839,0.982699374,6.68467413,0.106827536,0.969472403,12.78874532,0.057210814,0.648427416,9.349786162,0.077146118,0.924082661,7.59057927,0.094327804,0.954498608
YNL153C,10.08570462,0.07186125,0.994999871,9.237592291,0.078171024,0.997105838,9.456544329,0.07643369,0.996303834,9.216896308,0.078215003,0.996505885,11.42250768,0.063693609,0.960673617,10.97635485,0.066160157,0.975458086
YNL154C,8.900464247,0.081013186,0.973246222,8.158758164,0.08809298,0.988927316,9.406755187,0.076821651,0.98178696,5.811356234,0.122285632,0.913772519,10.56209394,0.068636959,0.978617026,9.125702541,0.078966521,0.990827052
YNL155W,11.78906912,0.061931295,0.877569155,9.181408633,0.078630187,0.995545014,10.44877192,0.069473213,0.985797255,10.79433642,0.067225003,0.973245869,7.159171434,0.099830504,0.996319724,10.38742627,0.069740478,0.980108202
YNL156C,7.53248575,0.095156584,0.909120363,8.932210996,0.080736395,0.990851594,9.112267713,0.079203016,0.979855047,17.11876239,0.04350153,0.901272107,9.273000248,0.07776,0.97168099,10.26425659,0.070541222,0.984807266
YNL157W,8.89332139,0.081075735,0.980245418,7.81681206,0.091809439,0.991506041,8.685953429,0.082936475,0.996485554,15.98335511,0.046377848,0.948603019,11.88762765,0.061319319,0.985874221,12.40916069,0.058868734,0.994752219
YNL158W,7.23466606,0.09894469,0.836104262,7.400647159,0.09679589,0.697726279,15.71455523,0.047244153,0.60688008,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL159C,5.328700486,0.133213633,0.809463174,8.538358246,0.084315925,0.971517149,10.26294993,0.070674329,0.998539156,13.79183287,0.053268834,0.734865951,7.987893623,0.089785747,0.976612801,11.61057384,0.062710683,0.991843338
YNL160W,17.24572732,0.043327944,0.966561351,18.39432172,0.040818214,0.939299474,18.01606542,0.041609381,0.959507826,19.2268987,0.039061943,0.973407369,14.64742569,0.05033315,0.979126844,16.67129496,0.044588319,0.970557968
YNL161W,NA,NA,NA,5.881979398,0.120978047,0.981105342,9.853461149,0.073481097,0.96888466,4.235951661,0.16664538,0.752752541,6.95402885,0.10268666,0.96906034,8.268339611,0.086842518,0.989223809
YNL162W,24.53792323,0.03138354,0.950576369,22.01722897,0.034617578,0.972407606,21.81282038,0.034912597,0.976407749,25.57040795,0.03011843,0.948864682,22.49720411,0.033821404,0.970194473,22.70195754,0.033543519,0.968710982
YNL162W-A,6.347598972,0.112333869,0.923701002,4.560307353,0.155131259,0.927093801,4.214054858,0.167620156,0.962028718,17.06090426,0.043638844,0.886099795,9.600844738,0.075207512,0.967480597,11.73432327,0.062081094,0.987322733
YNL163C,NA,NA,NA,8.114214428,0.088559362,0.960222882,12.75208001,0.05749116,0.951593491,7.728452574,0.09269874,0.956795508,5.901941006,0.12045497,0.958252652,10.8810602,0.066713207,0.885840169
YNL164C,3.688186548,0.191072669,0.973412436,7.162172312,0.099914446,0.931290202,6.831848056,0.104593768,0.972961223,7.81824843,0.091668639,0.968942913,4.499497615,0.157060939,0.952821883,5.936447741,0.119772305,0.945471389
YNL165W,7.867369967,0.091239596,0.623727517,8.986445833,0.080268059,0.986619028,5.430359089,0.130778516,0.919634986,9.15394062,0.078732213,0.927621023,9.967649565,0.072550716,0.973557594,6.900089566,0.103465843,0.981237198
YNL166C,11.79770684,0.061888247,0.993816963,11.18062591,0.065130926,0.96550324,11.04297466,0.065903701,0.970581253,14.72180993,0.050094048,0.924681425,12.52535155,0.058350573,0.945859868,9.565249499,0.075476178,0.983365856
YNL167C,7.224167408,0.099083926,0.884438203,4.882783964,0.145092915,0.990330432,6.556521943,0.108854274,0.996672864,10.16047801,0.071230972,0.783442946,7.434585604,0.096243827,0.995789254,9.993827018,0.072368566,0.987293284
YNL168C,22.92318776,0.033373361,0.944635662,18.37290385,0.040862142,0.955145656,17.24999545,0.043317999,0.993417156,30.64346515,0.025630773,0.811445873,23.20805536,0.032877698,0.938725538,23.17910298,0.032915003,0.960025752
YNL169C,7.220091253,0.099138094,0.98705556,8.227554998,0.087382586,0.996073463,10.58837896,0.068598555,0.983657511,14.63988571,0.050357523,0.983138008,11.94986678,0.061015629,0.976635641,16.09485538,0.046077415,0.981143384
YNL173C,10.35413015,0.070079571,0.948319713,9.155215099,0.078846181,0.998565706,8.609233791,0.083647607,0.979681205,21.19941195,0.035707563,0.898828439,13.33640967,0.054985081,0.957883218,12.39079012,0.058951549,0.988706749
YNL175C,10.51214816,0.069073272,0.985197204,8.943813151,0.080635729,0.990751968,10.63294595,0.068324173,0.990331752,13.34876389,0.054936979,0.91921492,10.39941771,0.069663533,0.988619356,9.794264636,0.073781756,0.979468806
YNL176C,5.156074824,0.137568654,0.947613935,5.74927141,0.123698155,0.989477078,5.909426998,0.120430702,0.983834417,11.91026235,0.061208508,0.987079235,4.11684829,0.171379439,0.865332512,8.9689944,0.080293631,0.918863919
YNL177C,8.027033548,0.089487142,0.972489418,6.703672179,0.106533675,0.959225185,6.695261219,0.106663569,0.994504822,8.464422217,0.08490052,0.985491108,10.74717176,0.06750681,0.996961631,8.090642301,0.088683735,0.971847936
YNL178W,23.9881886,0.032030896,0.9599978,22.35525602,0.034141548,0.976080583,22.33456502,0.034170272,0.983751213,23.88231641,0.032034483,0.969074212,23.44200809,0.032579626,0.968342455,22.65994587,0.033600127,0.980806833
YNL180C,4.842492278,0.146274064,0.921062758,5.42384075,0.130931917,0.971363622,5.896580599,0.120686244,0.977355081,4.444176912,0.158978538,0.912922935,5.846124644,0.121576276,0.949341356,6.426089241,0.110875577,0.971458835
YNL181W,14.45906509,0.051074132,0.992731054,13.46518631,0.054612527,0.906243324,13.82040097,0.053289455,0.991323857,11.03243856,0.065839137,0.901039976,9.233220737,0.078082041,0.979160564,9.613159287,0.075115028,0.974063577
YNL182C,11.90673812,0.061350242,0.837023966,6.896846006,0.103637596,0.988027533,8.282290588,0.086825818,0.905319224,8.19769703,0.087564925,0.961695485,11.23980453,0.064680005,0.911964577,9.280737451,0.077697683,0.985771416
YNL183C,4.544004768,0.155676576,0.98542722,6.051790666,0.117671425,0.978864469,5.958068624,0.119473105,0.992104578,14.08950766,0.052207017,0.602019623,4.352829083,0.162251649,0.94612394,6.490358334,0.109807476,0.981880967
YNL185C,10.54708596,0.06885485,0.985450476,7.613011794,0.094183239,0.986254175,6.003389945,0.11859484,0.972076378,5.828541662,0.121933952,0.955898169,8.344540984,0.086076979,0.957631634,5.955556663,0.119397666,0.976052323
YNL186W,5.04176127,0.140616702,0.9911497,5.760202602,0.123469363,0.983331496,5.339547996,0.132949374,0.987833227,4.792027236,0.147656952,0.943895744,5.35916739,0.132349629,0.991267683,6.03027304,0.11795561,0.990669525
YNL187W,6.01446993,0.118382138,0.843458769,6.025017377,0.118180386,0.984477654,6.285067557,0.113420305,0.931246757,6.085676102,0.116909173,0.917085452,12.61186128,0.057970977,0.930193913,14.0576001,0.052318681,0.988556884
YNL188W,5.465378997,0.129960633,0.974962472,5.65378684,0.12573429,0.982974508,6.010565801,0.118456996,0.903693333,NA,NA,NA,4.191217889,0.168391885,0.918792837,7.445318848,0.096109422,0.947356674
YNL189W,14.27615888,0.051688322,0.988174612,9.527097122,0.075890882,0.996587281,12.86150971,0.057028686,0.993926034,14.19575143,0.051838825,0.967022568,11.53782295,0.063087115,0.988522269,12.71395371,0.057529652,0.991372569
YNL190W,17.51827958,0.042702624,0.972471059,15.66783771,0.047375673,0.992153169,17.99672353,0.04165073,0.970951769,23.35388441,0.032691201,0.92455843,16.08586252,0.046101492,0.988110165,15.91930067,0.046552342,0.981721372
YNL191W,6.883593477,0.103831086,0.969023929,6.058161005,0.117550987,0.927173891,5.25610828,0.135010144,0.971327829,7.661620257,0.093481086,0.927912176,17.61865063,0.042352706,0.887082098,8.260285847,0.086924254,0.960497268
YNL192W,15.47750948,0.047919698,0.81347495,7.712330736,0.093010732,0.993257571,8.633764957,0.083418847,0.988737806,10.81609842,0.067095804,0.916773706,8.18036225,0.087744101,0.995602578,9.729682447,0.074251507,0.989972579
YNL193W,6.421708463,0.11107367,0.968823794,11.1669218,0.065207007,0.996506617,15.98330694,0.046502487,0.944851271,17.69417942,0.042184774,0.803043366,13.26558461,0.055262571,0.940122777,14.22970552,0.051722315,0.968996778
YNL194C,9.470804097,0.076323329,0.760967697,10.69386629,0.067952809,0.936049406,9.554625295,0.075681264,0.898634377,8.572195066,0.083870974,0.980634146,9.845822954,0.07341116,0.924596305,8.29748536,0.086548052,0.928693385
YNL195C,5.789775876,0.122854716,0.737281337,11.85360516,0.061611186,0.742379824,11.94254668,0.061175691,0.907204425,8.054254354,0.089070792,0.666577379,17.23514798,0.043228106,0.84139838,12.34421373,0.05916262,0.86039358
YNL197C,4.92980903,0.143738795,0.955702561,5.545853884,0.128120296,0.982719356,7.026702936,0.101780268,0.976659393,4.234216785,0.166712426,0.89752676,5.964470548,0.119223726,0.949277591,6.6830996,0.106727456,0.985954461
YNL199C,8.276063727,0.086888787,0.925824324,4.84141422,0.146305937,0.913017636,5.302553272,0.133855056,0.968667356,4.309468361,0.163853886,0.957153747,5.852617457,0.121444741,0.962006704,5.389229717,0.131628149,0.971878891
YNL200C,10.70336182,0.067895307,0.945737905,10.01655979,0.072335667,0.98946497,9.766322123,0.074108748,0.99240066,13.72300225,0.053520913,0.942614204,11.57139194,0.062912832,0.968048378,10.68443203,0.067885534,0.982073936
YNL201C,4.20536247,0.167960141,0.945074992,4.155658482,0.169931535,0.984833957,5.750649058,0.123669273,0.959674956,8.582459031,0.083774272,0.911975147,4.159151164,0.169666958,0.978887203,6.667069525,0.106976829,0.986284898
YNL202W,13.89462962,0.05302152,0.898245253,14.26189751,0.051736873,0.891160045,10.65255836,0.068204154,0.926805422,NA,NA,NA,11.24971914,0.064625655,0.858207281,22.64417584,0.03362143,0.810010072
YNL206C,12.8772833,0.056962671,0.877360526,9.237897193,0.078168547,0.96828112,8.725541711,0.082574414,0.998242252,9.18093493,0.078509574,0.946322489,8.080926245,0.088786743,0.94165666,8.943124097,0.080517191,0.977008227
YNL207W,9.660439702,0.074886644,0.8935533,8.167745014,0.087999502,0.988905691,9.041859663,0.079795346,0.987313075,5.011196634,0.141330727,0.925855149,10.8479675,0.066907536,0.976569399,7.311956975,0.097807432,0.992506571
YNL208W,20.69765953,0.036624701,0.988835324,22.54196484,0.033884734,0.980888685,21.57866651,0.035257416,0.987012308,20.66403568,0.036554684,0.976901961,19.11847796,0.039266388,0.984926086,24.86033065,0.03089269,0.959937371
YNL209W,26.72845463,0.029068474,0.960310148,25.11365114,0.030735957,0.971190259,25.1070637,0.030743199,0.971387918,31.79280519,0.024813048,0.907567865,23.15890352,0.032941086,0.980603497,25.92088692,0.029751908,0.965933888
YNL211C,12.90478802,0.056847946,0.728778615,7.948223745,0.090343352,0.886850965,6.407475357,0.111313436,0.963994701,7.526916001,0.095100169,0.93631978,7.100242256,0.100634067,0.950480458,7.485235544,0.095612954,0.990946727
