name	hl_wt_mean	hl_upf3_mean	log2FC_upf3_hl	nmd_sensitive
YBL011W	8.865168185	11.1321182546667	0.328508232878783	FALSE
YBL014C	4.89763891033333	12.2987475336667	1.32835308651996	TRUE
YBL015W	9.40435012033333	11.3963223446667	0.277168177857197	FALSE
YBL016W	7.66198350066667	5.78328232733333	-0.405829385970491	FALSE
YBL017C	18.7679056166667	17.3227008833333	-0.1156037766187	FALSE
YBL018C	9.60731173733333	11.5016406896667	0.259634967908205	FALSE
YBL019W	9.534304471	17.20260495	0.851427442725236	FALSE
YBL020W	8.90726583966667	11.4231160246667	0.358901688749385	FALSE
YBL021C	8.23159406066667	7.111747522	-0.210967730604067	FALSE
YBL022C	8.563683454	8.8126772785	0.0413489051178899	FALSE
YBL023C	6.77567653133333	9.16642996833333	0.435994957069263	FALSE
YBL024W	11.6534320933333	13.6669056766667	0.229931728755533	FALSE
YBL025W	6.20224093466667	14.08448459	1.18324529480849	TRUE
YBL026W	13.11158984	13.06711357	-0.00490213399020747	FALSE
YBL027W	24.2653927233333	25.68772913	0.082179147842291	FALSE
YBL028C	10.6243270503333	11.65989158	0.13418291044954	FALSE
YBL029C-A	11.30747195	14.0479944133333	0.313087759111835	FALSE
YBL029W	6.70643511666667	15.17004511	1.17760738160875	TRUE
YBL030C	14.01991597	14.56102332	0.0546340464479209	FALSE
YBL032W	11.8561249083333	11.0538221146667	-0.101087251062854	FALSE
YBL033C	5.687598966	8.30780262533333	0.546647197645195	FALSE
YBL034C	6.54765310533333	5.01661656233333	-0.384263217797667	FALSE
YBL035C	6.120872921	9.48687954833333	0.632196214050678	FALSE
YBL036C	13.40305765	15.67872173	0.226245781434298	FALSE
YBL037W	7.39097830766667	6.97515861233333	-0.0835393158742484	FALSE
YBL038W	6.26003659	9.915507361	0.663515505036237	FALSE
YBL039C	12.0038067166667	11.1858518066667	-0.101816871866	FALSE
YBL039W-B	16.6178524756667	11.575676598	-0.521637433300166	FALSE
YBL040C	12.6225555833333	13.2382565646667	0.0687091061101466	FALSE
YBL041W	9.509981016	10.7349525726667	0.174801451075202	FALSE
YBL042C	5.14676315166667	6.50466759	0.337809939498802	FALSE
YBL043W	6.23705544733333	4.34971169	-0.519945305894222	FALSE
YBL045C	13.8837231233333	13.5273449333333	-0.037515796053672	FALSE
YBL046W	7.5460924	5.901445659	-0.35466135535586	FALSE
YBL047C	11.9614404026667	18.89601091	0.659690572758262	FALSE
YBL048W	10.3566664	14.3625120013333	0.471748394798069	FALSE
YBL049W	9.60392425466667	14.302936858	0.574615479309494	FALSE
YBL050W	10.2089336166667	12.50648369	0.292844043793383	FALSE
YBL051C	10.0876889843333	6.985041324	-0.530255145570528	FALSE
YBL052C	10.507213304	8.22687403133333	-0.3529638337159	FALSE
YBL054W	7.94058631033333	5.76767352966667	-0.461256030459257	FALSE
YBL055C	9.04242248433333	11.4667182433333	0.342671322760345	FALSE
YBL056W	12.88371465	11.67532192	-0.142086283748295	FALSE
YBL057C	10.558183893	15.1162969066667	0.517743061764545	FALSE
YBL058W	9.68762677566667	11.2485025533333	0.215517766638932	FALSE
YBL059C-A	14.2762564266667	11.757058706	-0.280090537534766	FALSE
YBL059W	9.43823355066667	9.46091331933333	0.00346259074186652	FALSE
YBL060W	5.25360953	9.04087836933333	0.783153967541846	TRUE
YBL061C	7.567023248	6.05999423733333	-0.320409455709162	FALSE
