"gene_id","MS798_small_eIF4F_dep_1hr_mrl100_read_fraction","MS798_large_eIF4F_dep_1hr_mrl100_read_fraction","MS798_small_mrl100_read_fraction","MS798_large_mrl100_read_fraction","MS69_large_mrl100_read_fraction","MS69_small_mrl100_read_fraction","MS798_small_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_large_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_small_mrl100_mean_tail_length","MS798_large_mrl100_mean_tail_length","MS69_large_mrl100_mean_tail_length","MS69_small_mrl100_mean_tail_length"
"YLL051C",0.621806927645628,0.396256028852622,0.672697825080981,0.403459046737621,0.542542438929346,0.59301986282595,44.7660550458716,43.5051546391753,52.1,38.625,43.0921052631579,46.1273885350318
"YOL152W",0.533062319495203,0.348933601609658,0.437361008154188,0.336572063962724,0.476961770623742,0.45891477899656,44.3741496598639,43.8,45.8421052631579,41.5789473684211,48.1857142857143,50.2995391705069
"YLR047C",1.13846942845746,0.69222367846221,NA,1.54434250764526,1.17492354740061,1.17674592772889,44.7826086956522,18,NA,49,65.4,53
"YPL141C",0.499347882792801,0.339975612886664,0.499473751764857,0.418983442433577,0.409625222678746,0.446554882673481,42.9462365591398,43.3333333333333,37.6666666666667,47.2,48.7307692307692,41.2121212121212
"YCL026C-A",1.14077540106952,1.25,0.7375,NA,0.996960784313725,1.01948529411765,45.4545454545455,51.3333333333333,25,NA,37,38.375
"YDR373W",1.15782646894701,1.02004271878749,1.22614364801865,0.987470862470863,1.09626523918559,1.1379008315628,35.4380305602716,39.5564853556485,34.0625,35.6875,36.0637168141593,36.9818913480885
"YLR060W",0.523958082972325,0.368924521977381,0.633484068688686,0.349143057012942,0.48559016868262,0.546824325128699,41.4483240223464,40.8697916666667,36.1031746031746,39.0888888888889,38.7363896848138,40.1288492706645
"YFL022C",0.666922412206021,0.517399503265569,0.777128359227522,0.542987942030008,0.659509051675408,0.729476585159135,40.1025991792066,41.1857142857143,40.2307692307692,43.5479452054795,37.3753180661578,40.116452991453
"YOR324C",0.530334108209125,0.350211362475031,0.616079032532788,0.535234821387095,0.444780810685553,0.55042347673038,46.0140845070423,48.6363636363636,46.2857142857143,42,44.6860465116279,46.8067632850242
"YAL028W",0.594628382465621,0.300184162062615,0.469613259668508,0.424063842848373,0.507059545733579,0.41113651277492,44.2992700729927,39.6666666666667,33.3,45.2,44.9137931034483,40.9310344827586
"YHR049W",0.89526306100659,0.728224349710983,0.908694858533617,0.643352601156069,0.818741623612461,0.917040258939189,42.2445859872611,47.8098958333333,39.9052631578947,42.5897435897436,39.141592920354,40.984598459846
"YMR222C",0.920764508074265,0.747507316470956,0.941966784847919,0.721030042918455,0.917111024407162,0.958474010491178,40.1955719557196,41.5786802030457,43.3913043478261,43.969696969697,43.8653198653199,42.15
"YOR280C",0.858593548148968,0.774791441638131,0.86026796589525,0.754405196914332,0.879825186342779,0.904827156197436,39.0606060606061,38.7264150943396,33.72,32.6333333333333,36.1509433962264,38.6309523809524
"YBR207W",0.668165562481478,0.427609824230747,0.795034579221385,0.408873767318976,0.609530934117664,0.692897051586195,42.5589353612167,42.031847133758,46.6352941176471,42.5697674418605,44.1546961325967,44.322952710496
"YER145C",0.76633363447946,0.623938695712889,0.830266440919622,0.544290322580645,0.671093362282878,0.824478418440643,42.1515650741351,42.3787878787879,41.2209944751381,44.12,44.8480769230769,43.1963562753036
"YBL042C",0.585083020175369,0.451655629139073,0.724137931034483,0.440349927849928,0.49030303030303,0.606911429665921,40.9208443271768,39.3973509933775,41.1379310344828,43.5357142857143,37.4036363636364,41.375249500998
"YPL262W",0.657536044015212,0.477369806273461,0.758883652453984,0.448464619492657,0.607993959617458,0.701552858304874,38.7508591065292,35.1353065539112,34.5784832451499,33.9364485981308,34.9820616472966,36.618123523456
"YAL035W",0.356874703084022,0.233919027477212,0.452500810489536,0.192065158732021,0.317714042138595,0.387062990744396,39.618320610687,39.3333333333333,39.2887323943662,37.2110091743119,39.247619047619,39.600298284862
"YAL008W",0.907095540663203,0.745853325078677,0.940996503496503,0.765766841853798,0.854545914540497,0.917955885515103,37.5342706502636,40.1784037558685,34,35.6347826086957,33.8624052004334,33.2873326467559
"YAL034C",0.573326246602653,0.472574278873881,0.593659322944653,0.362290285987223,0.490348447898152,0.612813171681891,44.9130434782609,45.9109947643979,44.25,46.0555555555556,48.8006993006993,50.15625
"YAL022C",0.671451176897211,0.516954774261521,0.763543658381134,0.445002124495432,0.629038850555602,0.666666666666667,40.4724137931034,45.7687074829932,46.1,42.5416666666667,43.2989130434783,42.2281879194631
"YAL019W",0.318551070743452,0.193174734410782,0.291788617886179,0.178496150040865,0.24052631867289,0.325229951806907,36.7265917602996,34.1864406779661,41.96,25.7777777777778,32.6698113207547,35.3218390804598
"YHR128W",0.826671549994721,0.681831757093081,0.91005898294277,0.720566368539027,0.796118214731011,0.873283489022099,42.3373579545455,42.6131868131868,36.7764705882353,39.6815286624204,39.5301550832855,40.0433104631218
"YBR021W",0.470804201786101,0.327326654055443,0.46036165735892,0.304783143790426,0.422750993692698,0.519323722176909,45.4953488372093,43.7079365079365,42.6451612903226,43.4339622641509,44.6032171581769,43.5668449197861
"YCL027W",0.455783583192006,0.359914355273454,0.430310407790627,0.310244176990687,0.367693703418735,0.403006659580622,39.2077669902913,38.5089285714286,33.6538461538462,33.1935483870968,32.5685534591195,37.7142857142857
"YMR232W",0.482927529103132,0.273504418474481,0.348035197026835,0.365329210877661,0.406485300238374,0.466551893753074,41.327380952381,44.3793103448276,45.8888888888889,41.7142857142857,46.7538461538462,47.1216216216216
"YBL016W",0.848949240633736,0.751235657741611,0.954393130170699,0.795384755708248,0.837684736243769,0.878164495872273,43.4193548387097,41.8967136150235,40.5277777777778,43.9677419354839,44.659793814433,42.7831325301205
"YIL097W",0.57734172805813,0.413736494597839,0.633397358943577,0.328608366423492,0.508282177224202,0.597022189964811,42.8129496402878,43.155,43.88,43.5384615384615,43.1009463722397,41.7650429799427
"YHR059W",0.947118818386995,0.87064181560718,0.998658136994851,0.847904562175542,0.916293953863404,1.01677767473232,47.3661971830986,50.8490566037736,47.4615384615385,54.593220338983,47.416149068323,47.6124694376528
"YCL058C",0.903137247432057,0.829917943684894,0.946941456314126,0.827930802821632,0.895226604446899,0.931436682238009,39.6324972737186,38.0056899004267,33.6476964769648,33.2836538461538,32.5819598441714,33.0606835619623
"YNL133C",1.17838580709645,0.942541355584834,1.02890674228103,1.06811594202899,0.936338448422847,1.0154611634275,38.9758620689655,38.8888888888889,42.2173913043478,40,35.7529411764706,36.0322580645161
"YLR068W",1.39171173620484,0.959646092459476,2.18966132378398,1.01142355008787,1.60653255057398,1.98578657062469,43.353591160221,40.0257510729614,46.0676691729323,40.5769230769231,43.5696324951644,44.4395539906103
"YGR196C",0.429027900121968,0.285500828898002,0.528662420382166,0.416060054595086,0.381715816031103,0.430274143570322,42.4148936170213,42.2328767123288,41.6111111111111,33.0714285714286,39.8116883116883,42.627027027027
"YGL254W",0.688301771533293,0.4557692972649,0.899918550193443,0.681276725717776,0.763128194049198,0.887168133532343,43.3301282051282,39.1320754716981,47.5666666666667,48.7777777777778,46.1737804878049,46.3459244532803
"YBR179C",0.442416367381234,0.288728230597657,0.616076827680923,0.322737513663031,0.390747061054228,0.45762718490631,43.2156862745098,41.1612903225806,42.7837837837838,42.8235294117647,43.5391304347826,45.1752577319588
"YLR088W",0.525811320754717,0.33419633990637,0.623181844733921,0.389471615359153,0.510663726010947,0.542791369504378,42.616,42.7727272727273,38.0294117647059,38.3541666666667,41.1773255813954,40.8270509977827
"YLR459W",0.659183366849271,0.468884753972473,0.69277571031957,0.490266441504832,0.615805422647528,0.704405362300099,50.2282608695652,47.4907407407407,38.4444444444444,40.7647058823529,44.005,46.597972972973
"YOR178C",0.485188296234075,0.345653086938261,0.80547389052219,0.373036539269215,0.459907353577066,0.486834385449696,57.025,61.8666666666667,61.2222222222222,55.7714285714286,58.2364532019704,55.4198473282443
"YMR250W",0.581117151952685,0.430903894247946,0.74091512274792,0.349490541612728,0.517497460761042,0.58974065752712,43.2078891257996,42.8888888888889,39.0238095238095,39.512987012987,40.7497382198953,43.0460251046025
"YBR019C",0.561237670267731,0.302836604243674,0.497075024552714,0.179091458095685,0.24669387863111,0.311062821631164,45.2638888888889,46.0869565217391,55.3636363636364,39.5714285714286,46.830985915493,48.3406593406593
"YOL051W",0.376494563231128,0.288643575293215,0.455750605326877,0.28642557176954,0.314526930415,0.357799288365153,45.4060721062619,42.8127853881279,40.6428571428571,40.6862745098039,44.98891966759,43.6591422121896
"YBR020W",0.6774617080717,0.494392075411408,0.580215917650013,0.213141964460066,0.412583479789104,0.605363115822892,44.5326633165829,38.9636363636364,48.8571428571429,29.8333333333333,43.06,53.9032258064516
"YLR081W",0.461092261556556,0.342405304303026,0.323838963715316,0.322617207624936,0.452253992787223,0.454012142741254,49.4462151394422,43.4130434782609,53.3571428571429,40.9333333333333,51.2166666666667,52.3259668508287
"YDR009W",0.661240828757325,0.363131919070731,0.768108878224355,0.362327534493101,0.604844702701251,0.703597817021962,43.4711538461538,41.8181818181818,48.5,29.6666666666667,45.3283582089552,48.1170731707317
"YPL248C",0.398707514501864,0.230657876626181,0.470222472190976,0.322603905281071,0.327854065411635,0.401967371528223,42.8009049773756,41.0506329113924,52.0833333333333,38.3076923076923,43.0283018867925,47.8926174496644
"YBR018C",0.860218253968254,0.709375,0.286607142857143,0.658035714285714,0.958816964285714,0.925111607142857,35.5185185185185,48,51,50,50.875,57.25
"YML051W",0.642562913649045,0.429664142884877,0.761702700882333,0.395471059711013,0.549566181107907,0.699469700664648,39.3533834586466,27.7607843137255,40.3809523809524,31.2156862745098,31.6666666666667,38.5705329153605
"YER027C",0.750341270027603,0.68502243829469,0.869904637247569,0.528982797307405,0.740068976979972,0.77371015649456,41.7354260089686,44.4642857142857,43.6875,36.75,43.9333333333333,44.667731629393
"YKR039W",0.542984527131178,0.402521081140181,0.619275447186886,0.363612915300029,0.499426616247137,0.572272748309777,39.5,43.2995594713656,40.5060240963855,39.262180974478,38.4191456050101,40.1195891415994
"YHR089C",1.12190674920186,1.03124964592044,1.15687220799149,1.02183585060297,1.10324173083551,1.16482463405269,39.0889101338432,40.5384615384615,37.9349593495935,42.2435897435897,38.0084388185654,37.6129256428075
"YMR307W",0.580452017384107,0.41276688453159,0.675410014119691,0.368144063180828,0.526875194522253,0.618847838819557,44.59977827051,45.6130434782609,41.1994134897361,43.7291666666667,43.5662857142857,42.0976253298153
"YLR343W",0.67711881352543,0.398761156859537,0.473305338932214,0.388185520790579,0.541597930413917,0.729879024195161,39.4632768361582,37.1363636363636,29.5,38.9473684210526,38.50625,42.7291666666667
"YMR215W",0.516971721867132,0.421647566638509,0.59264449533445,0.416465335331356,0.502478766674497,0.551084917406823,42.4814814814815,42.0420168067227,35.2352941176471,42.1578947368421,40.5957446808511,42.7714285714286
"YOL132W",0.50737258190094,0.328941288393585,0.398735354286777,0.317718324078748,0.352465620850307,0.345966683493185,40.3559322033898,38.9711538461538,51.6315789473684,42.7142857142857,46.140127388535,45.5
"YOL030W",0.641720239005945,0.482209564670637,0.719966130681913,0.460393673073791,0.589977032992725,0.68134559238439,44.3694196428571,43.3443429374561,46.7123287671233,46.9442060085837,44.0515532055519,43.9174867524603
"YFL021W",0.64757687543046,0.48993502274204,0.682107025253026,0.464498209940246,0.58991244679904,0.601883697141644,42.4320987654321,43.04,44.1864406779661,45.6078431372549,43.3496932515337,46.1108910891089
"YMR136W",0.550658692082069,0.395480281524004,0.560162252088902,0.340103572786013,0.52070462037596,0.550538428923677,49.2830188679245,51.0241379310345,46.1639344262295,45,47.7952069716776,47.658844765343
"YLR013W",1.76770053475936,1.03152941176471,1.27058823529412,1.38509803921569,1.14611764705882,2.0890756302521,50.1818181818182,59.2,49,51.3333333333333,49.3,52.8571428571429
"YIR013C",2.09230769230769,1.4972602739726,NA,NA,1.02100456621005,1.77739726027397,54.7692307692308,33.25,NA,NA,44,56.75
"YCL011C",0.79711198615961,0.623317638389228,0.881027802415456,0.549302368066498,0.71145440844009,0.84951626285462,37.2777777777778,39.3218673218673,41.1681415929204,40.7575757575758,40.6515625,40.9282828282828
"YNL062C",0.697558834434775,0.593197468420549,0.891577320583406,0.451942580745826,0.692369093231162,0.75647347382179,41.2560483870968,39.9012875536481,40.9642857142857,41.0384615384615,40.9490740740741,45.6276150627615
"YER025W",0.532076461219046,0.40754529897515,0.630314075085967,0.356377581729694,0.469113536631335,0.592176340527205,40.8247011952191,42.8056537102473,37.7065217391304,40.1507936507937,38.800875273523,40.035864978903
"YJL125C",0.761663286004057,0.576994275971258,0.803337334933973,0.497326203208556,0.680986780677183,0.781963442311231,43.2862068965517,39.9057971014493,46,39.4090909090909,40.0701754385965,45.1569343065693
"YOR260W",0.579726184139876,0.370278541063698,0.616465330857827,0.38314161330297,0.493833314629272,0.569897862161014,40.2046444121916,39.8459214501511,39.4029850746269,34.710843373494,38.5896607431341,38.3597359735974
"YGR083C",0.59828285966967,0.409677749360614,0.664993606138107,0.441922856098961,0.558174945555747,0.607393209516607,38.1383177570093,37.772,34.6666666666667,36.5510204081633,38.5220417633411,39.7855530474041
"YDR211W",0.423798620874339,0.305011245249851,0.591570309585975,0.280328304806112,0.378101372117058,0.506102392293751,40.2292307692308,40.549504950495,36.3214285714286,37.9861111111111,41.130859375,40.4175627240143
"YLR291C",0.79274442241732,0.623176319122652,0.893306900783536,0.672914188615123,0.735555927056544,0.807302729396772,41.875,43.0061349693252,41.5555555555556,43.86,43.4528301886792,42.6354166666667
"YGL195W",0.142167377699929,0.0969627914030847,0.171667695054548,0.0980901378976948,0.128947273834306,0.154260921356873,39.6228501228501,42.7750556792873,37.9684210526316,38.141592920354,38.1440953412784,39.9020021074816
"YFR009W",0.48244705937839,0.300903438597929,0.528274678111588,0.285819027181688,0.41589381397341,0.489522847765716,41.6703296703297,41.8973747016706,38.98,38.6805555555556,41.2892057026477,45.4298642533937
"YDR283C",0.263646445505907,0.160313919967623,0.238384548436768,0.144942090111803,0.212227379840049,0.228221427522095,37.895652173913,41.2857142857143,37.625,36.3055555555556,34.9130434782609,35.9187279151943
"YKR026C",0.959290312231489,0.811645085683547,0.961129779311598,0.720839160839161,0.908170005889876,1.01503431633302,41.8807631160572,42.4134615384615,46.0909090909091,41.16,43.0488599348534,44.2337662337662
"YEL009C",0.733198841606142,0.570717841412481,0.815449634368553,0.535010599911027,0.684698332853524,0.756586030932509,45.5034850348503,41.7494275433431,43.6736263736264,41.4172932330827,42.8327712524712,45.4038641686183
"YGR252W",0.521107792991337,0.41580042119241,0.550612404235593,0.364298386360375,0.468240848961489,0.507939086259515,37.4472984942427,37.8700787401575,34.6888888888889,33.509900990099,34.2809493264913,35.5088062622309
"YPL075W",0.296839971331183,0.177542674253201,0.300992640237492,0.181704388698718,0.226492095792202,0.282584316230356,45.8617021276596,41.7105263157895,39.8421052631579,32.9130434782609,40.1951219512195,50.9045643153527
"YNL199C",0.599715135661034,0.416126237519661,0.752466627974463,0.44689495066744,0.504540515537247,0.62417897699274,40.3864734299517,42.0144927536232,35.2692307692308,36.0714285714286,37.3308270676692,36.8339622641509
"YDL226C",0.954499401307912,0.766784672311962,0.998470803677623,0.89739773961308,0.940370819640267,0.984041316467719,38.8982683982684,39.125,33.7551020408163,37.8695652173913,41.8560311284047,36.632798573975
"YDR019C",0.831800624209308,0.705001587746134,0.892823374305842,0.680636585185732,0.731875352820499,0.855033740579582,38.6292031321971,39.8325642715887,38.7622950819672,42.7727272727273,39.8474576271186,39.1089108910891
"YMR189W",0.33856365377494,0.218396781073501,0.470005199080291,0.197330095794927,0.287827509795912,0.338137388784316,45,45.2470862470862,41.0973451327434,38.9661016949153,41.406779661017,43.1575931232092
"YAL044C",1.02146428934678,0.94977919353493,1.07700057822712,0.909512374091121,0.999940589353612,1.07405105456436,41.0359105899597,41.8738244514107,34.5944700460829,34.4093567251462,32.9512195121951,32.0840455840456
"YOR120W",0.73025024697621,0.450146992311171,0.790995679497251,0.477164179104478,0.637807915655429,0.705112708397342,42.8568872987478,43.9909090909091,46.8684210526316,43.88,40.9894667544437,44.3087757313109
"YEL042W",0.612481844589688,0.430995260663507,0.698790389395195,0.34840830449827,0.563020386962732,0.626409705434685,45.2592592592593,43.6682464454976,40.830985915493,35.7058823529412,39.8741721854305,39.2298325722983
"YPR184W",0.240410014721412,0.173244801862335,0.31851651000241,0.177698305680952,0.215917796671156,0.248206759353961,41.0023980815348,39.4756097560976,36.1666666666667,35.4932432432432,37.9838862559242,40.8963730569948
"YPL110C",0.310090774808889,0.207138722418959,0.31778486387745,0.197782620539363,0.25317758605691,0.2953562373339,37.7095709570957,38.7589285714286,36.6470588235294,37.02,39.5501165501165,42.478021978022
"YOR375C",0.707433617397949,0.560876491264523,0.790699629195566,0.52609025657949,0.694399498457852,0.78022954007569,37.9796954314721,40.7259259259259,32.1232876712329,34.44,32.8702561226397,35.3154459753445
"YDL215C",0.341243270982435,0.2566661066073,0.471180517424004,0.248383511314738,0.314042830306122,0.365536002665723,40.3378016085791,43.8892857142857,41.5240963855422,42.3808049535604,40.7913399249915,41.6767548321465
"YAL062W",0.672609682114771,0.513114977226216,0.685021541173015,0.548705035572495,0.641742904851967,0.727876859138253,40.874213836478,40.4219858156028,40.1785714285714,35.5768194070081,36.8784303667607,42.1396957123098
"YER136W",0.534710597202007,0.41530216997467,0.666468135795116,0.38800831958689,0.50697809185004,0.565126683233726,45.4230769230769,46.0603248259861,45.311320754717,44.2513089005236,45.6936936936937,47.4147509578544
"YOR355W",0.596582067897325,0.409657559489714,0.67770884828511,0.458322617385554,0.500683371298405,0.591692047810397,41.1253934942288,41.1111111111111,40.0212765957447,37.4677419354839,38.7815217391304,41.7958801498127
"YBR187W",0.773757606490872,0.587283770540374,0.822838580709645,0.55264367816092,0.699720469286054,0.759222402221708,41.306,42.2921348314607,37.695652173913,43.6666666666667,40.4228395061728,42.8791946308725
"YJR031C",0.210427815779531,0.193887782385682,0.241839633580705,0.107428285999715,0.215614449952857,0.245170068027211,42.5987841945289,42.7794117647059,38.125,35.6923076923077,45.2131147540984,42.16
"YEL022W",0.217978144116173,0.146344458791826,0.170262423406371,0.156986437471504,0.20683121883578,0.2385355922846,41.8365122615804,33.7578125,41.6428571428571,48.969696969697,39.7718446601942,42.1511335012594
"YJR040W",0.422153077103583,0.287695722777587,0.554600196315313,0.31296867584243,0.347825744991443,0.43151715175889,40.6617100371747,40.390134529148,41.2954545454545,35.9142857142857,36.7840909090909,41.2583732057416
"YAL048C",0.84174353048987,0.908073440643863,1.20489604292421,0.557679409792086,0.93205459170115,0.95910271757125,44.5742574257426,51.75,41.8333333333333,58,51.2452830188679,48.5443037974684
"YOR205C",0.645347493362486,0.448375017662852,0.788533276812208,0.494449939553797,0.642789948860408,0.711280143770636,43.5210526315789,41.5714285714286,47.0357142857143,49.8888888888889,44.5425531914894,49.8204225352113
"YHR100C",0.895481186201498,0.845426333678144,0.989533812419385,0.874147779620416,0.898021387316292,0.974579483534707,39.832298136646,39.0891089108911,36.3777777777778,40.8222222222222,41.0758620689655,40.0619047619048
"YLR091W",0.868301255230125,0.664952005906965,1.316245224668,0.481856219094713,0.673776393889267,0.848951806967719,36.73,43.3970588235294,42.4782608695652,49.3636363636364,38.9186046511628,44.2953367875648
"YGL057C",0.891916175405936,0.825028441410694,0.92683072869888,0.760550409014573,0.889271493580367,0.942415722058156,46.7727272727273,49.2,43.1578947368421,54.2857142857143,54.0178571428571,55.2227979274611
"YGL020C",0.977775291632064,0.817402870016829,1.04504623513871,0.71523438894641,0.891845236007684,0.948193798018201,38.3811074918567,39.1849315068493,36.525,39.2162162162162,40.3038348082596,36.9135254988914
"YER083C",0.882587127158556,0.739838725734196,0.827928571428571,0.725132075471698,0.78441363462275,0.853432243848696,41.1098901098901,42.5331010452962,39.7083333333333,42.1132075471698,40.9061662198391,40.401028277635
"YDL100C",0.814403409090909,0.615389377647442,0.887465564738292,0.533196672608437,0.755371709371709,0.82714349816028,41.4573863636364,39.2867383512545,34.7474747474747,31.3202614379085,34.2401544401544,36.5478775913129
"YOR164C",0.925568118421542,0.780221754530055,1.01030791595084,0.819778726708075,0.919883379537027,0.978269107204639,41.1946107784431,37.9256198347107,35.0425531914894,47.4375,37.3276836158192,38.7798408488064
"YCL073C",0.614498181958042,0.530445767911929,0.75888828731276,0.325392528424472,0.589305391891462,0.630484440663109,48.9234972677596,43.7,57,56.2857142857143,54.3294117647059,57.1047619047619
"YKR106W",0.621114164029544,0.487722538934361,0.75888828731276,0.325392528424472,0.580288632078114,0.625333373438409,48.6363636363636,44.8235294117647,57,56.2857142857143,54.2413793103448,56.8333333333333
"YKL104C",0.543938172673793,0.395758226805874,0.695086109011782,0.401788533328381,0.498186231633476,0.583776761715914,41.1523656776263,43.0223813786929,41.1538461538462,40.6478260869565,40.2936507936508,40.7798353909465
"YMR255W",1.00402292434223,0.872530854666543,0.947936437051096,0.801130865989356,1.00355160932297,1.00771332313209,38.4102564102564,42.6276595744681,47.025641025641,44.0833333333333,45.0294117647059,43.5180995475113
"YCL036W",0.352767043155702,0.247565889062164,0.354542352180473,0.218798588057318,0.263276055951637,0.293141162654579,39.4702886247878,40.2012320328542,35.6021505376344,34.559748427673,33.959238321928,35.4567590260285
"YDR358W",0.578453355091281,0.405031037664625,0.622801194822436,0.357251908396947,0.48067203980829,0.547552259200378,42.4172661870504,40.8769230769231,49.3695652173913,41.2,40.844537815126,43.5923694779116
"YHR108W",0.565916381407565,0.406160289032426,0.668828856328856,0.388013729769049,0.508132608132608,0.613166125047887,42.4307304785894,41.1335877862595,40.6349206349206,38.0957446808511,40.7787878787879,41.3848531684699
"YDL198C",0.881174805378627,0.797391568092205,0.963555723487711,0.773829478153984,0.840231352318787,0.962621731806266,45.55,47.1836734693878,45.6525423728814,44.719298245614,46.7231404958678,45.2234741784038
"YHR061C",1.00695013061957,0.86574422690763,1.15562248995984,0.919104991394148,0.942690763052209,1.05589022757697,49.9514563106796,49.625,62.4,54.8571428571429,59.12,57.156862745098
"YDR309C",0.994927516357198,0.844674434972755,0.871440195280716,0.758177379983727,0.944629780309195,0.915861663923845,45.3183520599251,42.5908618899273,47.3333333333333,47.7,44.878125,48.5338345864662
"YCL039W",0.452089517569263,0.325952261191641,0.614025707857159,0.289860668661711,0.41389658312532,0.476120667539069,41.9027777777778,42.0460526315789,37.948717948718,40.5555555555556,38.8446389496718,40.818858560794
"YMR135C",0.645248773834815,0.523771731954225,0.659241161253234,0.52731220657277,0.614105847204439,0.656497860885449,43.0031036623215,42.50390625,46.1020408163265,44.55,47.1496212121212,46.042662116041
"YNL153C",1.46267077247293,1.35423758554132,1.37503058777468,1.21989849980481,1.4157491686209,1.47773996371765,41.9450757575758,42.6731707317073,43.4285714285714,42.093023255814,40.2044198895028,41.9860279441118
"YEL003W",1.36192009574832,0.996208395565432,1.40786672102927,1.0909473329968,1.30669160950599,1.3182518826566,39.2129032258064,41.2783505154639,35.1346153846154,38.5,36.923137254902,36.4831528279182
"YML094W",0.870088933918721,0.652035346950601,0.861753873948996,0.630932896890344,0.714308325419437,0.777605615812244,41.6869300911854,37.6779661016949,35.8780487804878,38.1276595744681,35.1337868480726,35.8849902534113
"YDR507C",0.377659643909941,0.257238775353642,0.350644354683593,0.273514137334103,0.271842191567,0.364806876780333,40.0316742081448,39.878612716763,44.6666666666667,41.1612903225806,44.3489208633094,41.3333333333333
"YBR045C",0.559857392822792,0.373621208031201,0.526583431368829,0.319033950755707,0.484061040613374,0.505483120727324,44.9964028776978,48.2452830188679,40.7692307692308,46.1363636363636,46.6578947368421,46.25
"YER054C",0.515786662477417,0.276458353966525,0.762034927866363,0.394760820045558,0.414867045935829,0.468869555671433,41.3103448275862,44.1739130434783,58.3333333333333,38.5,41.7437185929648,44.5542168674699
"YPL137C",0.310019419809423,0.238959273064241,0.387254550115355,0.167286902562561,0.252817613287353,0.293504748863485,44.3560830860534,41.9813664596273,43.36,42.1034482758621,41.0716981132075,44.915611814346
"YAL031C",0.582434842443452,0.429258143205625,0.618596642272923,0.34061558329746,0.613205735289248,0.613364437466765,42.8610038610039,43.8333333333333,46.1875,33.9166666666667,45.0461538461538,43.5955882352941
"YDR152W",0.843556790833732,0.654221440843889,0.868158271419808,0.460077070252499,0.789642570639094,0.864019992736203,39.0839160839161,38.948275862069,36.1323529411765,36.3023255813954,39.2283653846154,39.9179104477612
"YDR096W",0.348208625702232,0.27064182194617,0.551693047485474,0.19124997385867,0.298735552858491,0.303243128561918,43.314479638009,42.12,40.258064516129,46,43.3218390804598,39.0671378091873
"YNL255C",1.57197908840471,1.28211502782931,1.44072173346367,1.23119834710744,1.37702711323764,1.42247697312104,38.7629132231405,38.95,34.2379032258064,33.5284090909091,34.1205263157895,34.5233898305085
"YLR094C",0.66801704181648,0.432088197146563,0.655517310186571,0.533280273552647,0.619072632944228,0.687314854846199,47.3924050632911,46.84,45.5769230769231,39.5,46.685,46.3168724279835
"YML006C",0.434350335542143,0.327786688051323,0.45171488495466,0.280611930170872,0.419182614852222,0.427130112269447,46.7631578947368,47.2121212121212,41.6538461538462,37.6923076923077,40.954954954955,44.88125
"YCR098C",0.664357053682896,0.474103468547913,0.744989106753813,0.627116402116402,0.618918609967993,0.765548254347537,46.0337078651685,47.952380952381,50.4117647058824,50.0714285714286,48.7777777777778,49.747311827957
"YEL011W",0.487247325606905,0.316481517572923,0.507351826587843,0.330671999669271,0.422254273352672,0.477466176282763,42.0575079872204,41.2785714285714,37.1666666666667,35.8920454545455,36.6693907875186,39.4168157423971
"YER133W",0.459784683478352,0.373376099592879,0.546211865360802,0.340686608676683,0.449959886754445,0.499514387750025,40.6488858879136,39.4324853228963,35.6312056737589,38.491124260355,37.83680322364,38.8823174411587
"YMR311C",1.00757371044256,0.875972601224279,0.995500189465707,0.863503344481605,0.933411910669975,1.00914684630438,38.9653916211293,36.741610738255,43.3275862068966,40.3586956521739,39.8477419354839,40.0150684931507
"YDL207W",0.60138385188013,0.411085268666416,0.649286460146189,0.392899408284024,0.47736822105206,0.652573150209,36.9741935483871,38.9653179190751,35.5882352941176,37.8709677419355,41.0963302752294,44.2981651376147
"YER107C",0.783120183636662,0.645765782948693,0.848276869158878,0.685508994070948,0.713712143842729,0.78049944729173,40.4605263157895,40.9795918367347,38.5,36.3225806451613,39.62100456621,42.258064516129
"YKR058W",0.519962008731126,0.330222075916031,0.574056265984655,0.317866276945561,0.480913490335523,0.517601216040149,39.331096196868,42.4455445544554,43.92,42.4285714285714,44.0074349442379,46.5943396226415
"YJL137C",0.866677164986935,0.589354066985646,0.824013157894737,0.563917876588022,0.753950593395253,0.841039230019493,42.8297872340426,37.5636363636364,40.0625,40.6551724137931,41.9607843137255,44.3456790123457
"YCL040W",0.629086620942608,0.49605319993869,0.687463607287825,0.428288320879071,0.586031948657432,0.650252979162506,41.5686160972785,43.5251937984496,38.1091549295775,37.2641509433962,39.4012184508268,39.021568627451
"YPR035W",0.678890426758939,0.559434996747514,0.790743274053808,0.525462555066079,0.675359194671819,0.773862874380521,43.3382352941176,40.6429699842022,39.656976744186,38.2775330396476,37.1058772687986,41.1015384615385
"YER040W",0.453032745753302,0.261023235700148,0.598723173050801,0.333129584352078,0.376329337865506,0.412422054168799,42.9082969432314,40.4897959183673,36.1333333333333,37.3,34.1463414634146,42.046511627907
"YOR168W",0.449485253876558,0.29671782316972,0.453955563540544,0.259731912699777,0.375652003175714,0.451883741584689,40.5423076923077,40.4630969609262,37.7878787878788,39.8782608695652,39.1609071274298,40.6012006861063
